gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
CD93	-1.36636810701346	7.56485753801706	-11.5042516342987	6.04334391019076e-28	2.48996894256301e-27	51.4190131922924
CD96	-0.3060675745331	6.39674807792536	-5.43321529395691	5.33072297325814e-06	1.10230893977477e-05	6.12411921402668
CD97	0.241243958920029	6.40997872856683	5.01326772815374	1.3610892485993e-07	3.12579672497878e-07	48.4925234394926
CD99	1.81462350980008	6.33084400165667	31.9603606836511	3.40833144765558e-134	3.83195757376534e-133	295.712010330625
CD99L2	-1.38628321159092	9.21023749890102	6.29169504716707	1.5230936237955e-23	5.82291552074282e-23	111.696924500355
CDA	0.367013224539786	6.56934516125458	6.55123364742688	1.18232745037563e-10	3.17047910398545e-10	12.0391528627127
CDADC1	0.135809736983091	6.30325329130309	2.92001541532678	0.00362461328671986	0.0057670768052766	-4.51123751698581
CDAN1	0.99383958063905	6.84543940988074	13.6541618504649	0.25622315228803	0.296068748526501	136.740624266722
CDC123	3.6153418651248	6.44761311819333	59.9401666963614	3.49092933092545e-263	1.08840576771361e-261	592.715497040247
CDC14A	-0.913751590737305	7.3196338565967	-8.2797072259373	0.0431606467269095	0.0590076226947503	56.7284479537428
CDC14B	1.28219074455957	6.55095649589867	20.0994497623289	4.17017056435365e-05	8.01300818442738e-05	168.19502709984
CDC14C	0.380492869484012	6.46398011161178	6.72910451541958	3.82642980826629e-11	1.04732138026045e-10	13.1447936274466
CDC16	3.52264738080643	6.88322354893014	29.9148001845424	1.61220767966362e-40	7.90933387107873e-40	265.156768421166
CDC2	-0.0768330271712032	8.53706334993178	-0.955636543765968	2.25736743343217e-10	5.97250284211463e-10	17.1557591385886
CDC20	4.77576171463408	7.09973662630124	14.7282393629163	1.95073284432034e-42	9.81915870585278e-42	84.6361629763197
CDC20B	-0.134559516336069	6.53595654315179	-2.5149928667945	0.012150054512932	0.0181255859887741	-5.60057781990002
CDC23	2.74186731962421	6.54578783135525	38.4565235724528	8.81876183288538e-168	1.259467106981e-166	373.052443074556
CDC25A	1.75034530236222	6.53578522092835	27.9179976172074	2.45226839932065e-09	6.18276295657493e-09	252.697799223358
CDC25B	1.13046767561177	6.38177947342714	24.1092605107542	0.0324533007426834	0.0453342127177229	245.807530992422
CDC25C	0.880362794140721	7.16877290728535	12.0284620833342	0.147887481072758	0.181614984594701	82.3562778311629
CDC26	0.707773266301432	9.38623474043166	3.25669607994776	0.0011873497141261	0.00198815881699499	-3.48556074386651
CDC27	-0.476397485585268	6.65613047063425	-7.09062892451612	3.57880287046764e-12	1.01721887829493e-11	15.4706632686502
CDC2L1	0.473957955544634	6.73428414888052	10.8908009032305	0.0189000296867179	0.02741983193831	94.0007009622962
CDC2L2	0.981871053173691	6.63660266852883	19.0491170024121	9.60552953177215e-44	4.91555875140533e-43	136.354497957791
CDC2L5	-0.550141051224695	8.16248822783021	-2.79484906092108	8.23142632114192e-34	3.69412077265341e-33	95.5127043516506
CDC2L6	1.14069449583444	6.17531114223767	26.9682678502877	3.00981908181448e-107	2.75920629343402e-106	233.676361063396
CDC34	2.36604704489521	6.63465241707813	40.5618890739347	3.26896225538708e-178	5.05326410016274e-177	397.07286704186
CDC37	5.51811274889964	6.34643919117458	118.571285852323	0	0	986.539086127679
CDC37L1	-0.24806294163545	6.42926265583163	-4.8468474533831	1.57969051715154e-06	3.3946932764849e-06	2.79696290464206
CDC40	2.31247956230125	6.41851035525384	42.8322719828014	3.41015390717249e-189	5.70800013500763e-188	422.361203368503
CDC42	0.193107164944457	7.32975680816826	9.012233152668	3.08274416652817e-05	5.99297094639494e-05	139.500752186919
CDC42BPA	-2.37757350007421	9.41853372650106	-6.00625297191802	4.16429218652347e-29	1.7463052913882e-28	123.105894001582
CDC42BPB	1.30011333076442	6.11946411636327	27.8497875396807	4.71303566242398e-112	4.48870089502714e-111	244.737724458209
CDC42BPG	0.194424912428107	6.20574498921311	3.79424377068698	0.000162300928739999	0.000296543168083174	-1.62467032968633
CDC42EP1	0.0340049373132203	6.51412503169497	0.37623301307111	4.18051464356788e-05	8.03189930967907e-05	0.624518644198246
CDC42EP2	-0.245729849097135	7.62330391530343	-2.3240715089641	0.0204372091811252	0.0295037785063984	-6.05888921913767
CDC42EP3	0.223041310205446	6.49930411753164	2.02811816349044	0.0429663519398481	0.0587701969479309	-6.69896052526245
