gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
GXYLT2	-0.484859521698856	6.84357537819609	-10.5221523801069	4.23928210643616e-24	2.31234014515633e-23	42.8412753121024
GYG1	-0.385298852282986	9.97690159346048	-6.45200985039598	2.09082382833358e-10	7.02059577961205e-10	11.7096874338174
GYG2	-0.709198467460961	7.01570246833508	-5.72842163754547	0.228948699509947	4.66171819501897e-16	13.8750241788036
GYLTL1B	0.197557908778628	6.46463643595639	8.94358864709666	3.49810546328671e-18	1.58270925506748e-17	29.3437592382422
GYPA	0.257429677608064	6.19511982486602	6.73224183480422	3.54357806886314e-11	1.23299495926385e-10	13.4482959065469
GYPB	0.478438206637464	6.24467292401923	9.40809247992908	7.53193626904383e-20	3.61121593668875e-19	33.1419333827558
GYPC	0.0708599051213919	8.92754726334019	0.74265045926727	0.498767337548687	0.269690377387582	-8.08777891255667
GYPE	0.501371120041503	6.37691528908134	12.7279285462843	2.68493925464855e-15	1.05763885092531e-58	67.6172608032776
GYS1	-0.237007218749951	6.83227049935008	-7.74735207453518	3.40095085923544e-14	1.3412684538456e-13	20.2787091488461
GYS2	-0.00603866761918859	6.19185358478792	-0.451647885434295	0.651666024913854	0.696952991773612	-8.41427182226033
GZF1	0.40843523760242	6.50268285877088	14.5168816422978	8.1571170128707e-42	6.95807826683937e-41	83.4146233322875
GZMA	2.15909760889418	6.54029666317821	20.1432315164802	3.46183902365738e-71	5.70701985781367e-70	150.880369453502
GZMB	2.30706204015517	6.29652242122614	25.2924206138353	4.09479300472551e-100	1.22638661005828e-98	217.409316096026
GZMH	2.0809870557289	6.47223608802637	22.4030853279217	9.11490278756864e-84	1.95684533436207e-82	179.805717514818
GZMK	1.71875650766728	6.55691693492993	24.0951851482301	2.54978419324721e-93	6.68306643902659e-92	201.779157047659
GZMM	1.06363596975424	6.54704035535766	19.6794577644936	1.211256397898e-68	1.90505664099634e-67	145.032456976035
H19	-3.13729473674605	9.14890994846855	-8.16807027051031	1.51593063209447e-15	6.28777726218092e-15	23.3456410733497
H1F0	-0.493736384660862	9.77259429738456	-3.41618386667103	0.000672667157310084	0.0012940712193765	-2.7243110407847
H1FNT	0.127722982757978	6.53678554146272	6.05740165764203	2.28448376385256e-09	7.25419782553793e-09	9.37289278691592
H1FOO	0.0122993842216061	6.37130588209578	0.769871212956722	0.441642430262669	0.496423370944956	-8.21981923327142
H1FX	0.917909814755243	8.69122522522033	15.5024037972145	1.14872428838429e-46	1.10073842289873e-45	94.5468350056596
H2AFB1	0.143772111876751	6.33022728109509	8.74442208445125	5.71717924678589e-16	1.0092287866864e-18	27.8661302058538
H2AFB2	0.0859272811705427	6.16922578258277	4.89046231121383	1.25544003508834e-06	3.29274146475218e-06	3.24987867950274
H2AFB3	0.0656142912110562	6.36854799589811	3.3187012923171	0.000952369273927891	0.0017937294403991	-3.04756026979074
H2AFJ	0.154687616924641	8.18616627057938	2.35699595996021	0.0342712724114756	0.00739754171741689	-5.62332810962849
H2AFV	0.414743873795702	6.84742043483666	11.8718088649873	1.09883324553703e-29	6.96256949556739e-29	55.6169445312591
H2AFX	0.563831588975413	7.4620483268078	10.8483465062856	2.08564931735626e-25	1.18355524339846e-24	45.8305282768612
H2AFY	0.298295304461023	9.29370838930751	5.0816589696268	0.0251722932237354	4.16062151520656e-55	35.7479768645977
H2AFY2	-0.897214391964701	8.15883032040168	-5.56520212910893	3.76319037646174e-08	1.10934492991302e-07	6.64466906887703
H2AFZ	-0.249698652314315	11.9278014018724	-3.36241538160895	0.000815726169537494	0.00155109153804201	-2.90372519419995
H2BFM	-0.0182002671097683	6.50301571740335	-1.07869015234604	0.281106613324825	0.332480566297168	-7.93444523502593
H2BFWT	-0.0160308245688894	6.14933215918795	-1.0942409372149	0.274235005995901	0.325281739074121	-7.91756094332298
H2BFXP	0.0655584859839484	6.34216881210672	3.92054477863918	9.72584032720389e-05	0.000209362000134072	-0.908107909287242
H3F3A	0.380927658512617	12.7139161315601	7.46975398459357	5.17189227144816e-10	4.30029606632074e-18	18.922676113431
H3F3B	2.28158063177932	9.72572534601544	28.24437229969	7.05266217207349e-117	3.03373667622225e-115	255.981283961001
