SYMBOL,Norm.y.4,Tumour_24h_10nmol_resveratrol,Norm.y.5,Tumour_24h_50micromol_resveratrol,Norm.x.5,Tumour_48h_10nmol_resveratrol,Norm.x.6,Tumour_48h_50micromol_resveratrol
RPLP1,6969.21163099,6969.21163099,6969.21163099,7167.87146964,7037.59051979,6969.21163099,7037.59051979,6969.21163099
RPLP2,140.959550185,159.915299282,140.959550185,141.153865112,148.829499743,136.794699074,148.829499743,151.49087538
RPN1,1477.30779371,1376.25085809,1477.30779371,1236.34861063,1304.79606233,1287.57339117,1304.79606233,1279.09516745
RPN2,2051.86173662,2043.58145923,2051.86173662,2293.6632584,2048.31178416,2034.05972798,2048.31178416,1917.69349665
RPP14,296.629268095,309.65168588,296.629268095,290.891561997,287.043726063,320.851565433,287.043726063,256.747185086
RPP21 ,447.588370485,499.077198262,447.588370485,510.119014713,464.863202787,454.57040301,464.863202787,436.083895816
RPP25,18.3374476879,22.8457621832,18.3374476879,23.1409609273,23.1602540159,19.1222513609,23.1602540159,20.4831323426
RPP30,47.7477591785,43.9617125079,47.7477591785,45.4602101618,36.8273994689,36.7958860487,36.8273994689,40.6937960302
RPP38,215.539101511,198.02733076,215.539101511,186.265889407,173.30948845,253.734079065,173.30948845,229.961191664
RPP40,371.643568249,368.892440855,371.643568249,281.557668587,250.664801318,347.30117307,250.664801318,193.692493952
RPPH1,17.900021969,21.4552715211,17.900021969,21.2699524206,17.2520184663,19.5497514569,17.2520184663,19.6500665755
RPRD1A,255.717481374,243.609703984,255.717481374,257.987709188,262.062966293,269.10489403,262.062966293,313.157649933
RPRD1B,55.3999984479,50.5303385394,55.3999984479,43.6012950789,40.7637752843,49.7440024771,40.7637752843,54.6939318946
RPRD2,69.5128456603,68.1466563249,69.5128456603,89.726941308,82.4346292347,77.9193310766,82.4346292347,74.0625519667
RPRM,19.3861451036,17.4269055222,19.3861451036,19.1448511447,18.5462296723,18.8795751701,18.5462296723,18.091495951
RPRML,12.5859520921,12.996187943,12.5859520921,12.8832678012,12.7809193305,11.473380558,12.7809193305,12.8947275407
RPS10,6252.4315481,5928.0103293,6252.4315481,5756.6134136,5860.70694551,5619.45933407,5860.70694551,5177.03519438
RPS10 ,156.40245249,157.116343406,156.40245249,119.01940838,151.383929307,119.790354064,151.383929307,118.893566323
RPS10P5,1402.91384547,1372.11656101,1402.91384547,1320.82703839,1399.61269117,1235.28457889,1399.61269117,788.999886718
RPS10P7,16.6688992261,18.9570772842,16.6688992261,18.2268538461,18.5277798114,18.2965512496,18.5277798114,17.0591250791
RPS11,1471.16549645,1517.6912561,1471.16549645,1441.66226708,1518.81112111,1358.49641656,1518.81112111,1419.6483755
RPS12,493.725620917,527.848956382,493.725620917,516.720286214,599.57647341,554.521433306,599.57647341,508.633691684
RPS13,5860.70694551,5860.70694551,5860.70694551,6026.75500506,6112.13339398,6026.75500506,6112.13339398,5909.4259362
RPS14,131.735960195,144.349349009,131.735960195,133.84261955,160.033416804,165.323568592,160.033416804,141.411187072
RPS14P3,2468.2720143,2449.25525899,2468.2720143,2168.81616357,2468.2720143,2166.90357329,2468.2720143,1928.47370385
RPS15,273.511001194,273.432589034,273.511001194,260.754831718,266.188011454,263.124049954,266.188011454,258.344611126
RPS15A,276.547784845,250.079145225,276.547784845,247.084306688,292.148285674,260.324239203,292.148285674,245.75954953
RPS16,1809.65116944,1728.34692769,1809.65116944,1670.68074255,1680.39279147,1689.95212513,1680.39279147,1589.61051871
RPS16P5,105.834381473,90.4932736221,105.834381473,78.3220060446,94.403608099,104.046379319,94.403608099,91.9675637286
RPS17,6197.69828838,6112.13339398,6197.69828838,6112.13339398,6252.4315481,6112.13339398,6252.4315481,5995.99000139
RPS17P5,973.533297452,817.382561665,973.533297452,904.572594893,947.074970587,766.31463427,947.074970587,849.397456205
RPS18,7037.59051979,7167.87146964,7037.59051979,7102.4142383,7237.58024193,7102.4142383,7237.58024193,6867.19339974
RPS19,1126.29262941,1174.95073071,1126.29262941,1182.76612195,1252.76720217,1207.94915124,1252.76720217,1098.44065916
RPS19BP1,591.318901882,482.36820054,591.318901882,473.192232504,443.408010088,461.414503376,443.408010088,419.178796361
RPS2,4795.55103089,4616.68935113,4795.55103089,4648.71805308,4519.98766777,4348.18929441,4519.98766777,4165.81178707
RPS20,4752.75628453,4846.6121659,4752.75628453,4863.14481862,4616.68935113,4412.04573791,4616.68935113,4046.9904189
RPS21,265.122568695,251.265724676,265.122568695,236.38919264,226.848551703,164.23186146,226.848551703,142.745274535
RPS23,1192.69186843,1203.36520788,1192.69186843,1302.41817452,1287.57339117,1113.42524583,1287.57339117,1029.12922655
RPS24,1704.48027527,1528.58991557,1704.48027527,1504.29983778,1667.351916,1708.35342997,1667.351916,1081.16010662
RPS25,4563.5244831,4690.78156023,4563.5244831,4771.64301806,4412.04573791,4202.89900294,4412.04573791,4284.47261071
RPS26,4165.81178707,3904.70915127,4165.81178707,3745.70719523,3423.9529887,3733.22408447,3423.9529887,3589.79254176
RPS27,422.390210234,416.358156106,422.390210234,411.040067556,476.072816689,411.96331928,476.072816689,469.413570871
RPS27A,199.272567445,191.364982824,199.272567445,200.269027282,206.578903485,189.944752999,206.578903485,182.702967416
RPS27L,576.387781888,621.504514639,576.387781888,669.71820551,522.935921618,527.446851938,522.935921618,469.744726638
RPS28,213.438612119,183.500287945,213.438612119,168.982514243,205.083820243,192.380730014,205.083820243,203.277274104
RPS29,6821.85252891,6687.28057831,6821.85252891,6572.41368578,6779.48944837,6351.17003147,6779.48944837,6224.6670222
RPS2P45,14.6977761103,17.2910255146,14.6977761103,16.171782882,15.1284198841,14.8585168525,15.1284198841,15.8173131575
RPS3,4846.6121659,4795.55103089,4846.6121659,4922.86917672,4822.60661292,4679.42825521,4822.60661292,4541.71125764
RPS3A,1708.35342997,1667.351916,1708.35342997,1719.84562538,1693.35864343,1643.21343073,1693.35864343,1663.2373695
RPS4X,5995.99000139,6026.75500506,5995.99000139,6252.4315481,6351.17003147,6197.69828838,6351.17003147,5860.70694551
RPS4X ,185.20674642,147.440755884,185.20674642,160.246027196,121.655272536,147.305753935,121.655272536,138.450708593
RPS4Y1,33.4702602914,26.9148451622,33.4702602914,30.9401699228,32.1242476769,29.1846004953,32.1242476769,27.5537089607
RPS5,4822.60661292,4660.61787771,4822.60661292,4960.81556695,5066.44744422,4384.06678204,5066.44744422,4412.04573791
RPS6,1289.57919108,1280.54463338,1289.57919108,1311.35203356,1286.60140297,1280.54463338,1286.60140297,1240.09513993
RPS6KA1,320.923840774,319.289107574,320.923840774,237.530823459,291.438662915,261.058336662,291.438662915,248.891932578
RPS6KA2,29.9529362265,38.7338159914,29.9529362265,53.8515822351,35.8465945498,34.199570638,35.8465945498,52.0964253901
RPS6KA3,361.474158562,330.965197514,361.474158562,301.54147421,335.958917552,357.9181819,335.958917552,403.104132586
RPS6KA4,58.9584289959,50.0401538846,58.9584289959,42.0112717259,47.548336979,51.8106657312,47.548336979,42.1320322604
RPS6KA5,32.7799268526,46.942168366,32.7799268526,48.4735350776,49.4393877692,50.6361901693,49.4393877692,63.7257215334
RPS6KA6,17.2329021382,18.7121482164,17.2329021382,23.584927918,17.9185195156,17.2141974009,17.9185195156,18.8764915312
RPS6KB1,255.77839874,257.20709012,255.77839874,249.899399825,250.791270133,279.627640344,250.791270133,255.596392376
RPS6KB2,56.75909926,46.128893033,56.75909926,43.7513954019,62.4363309214,54.5406423076,62.4363309214,53.5955712335
RPS6KC1,165.951058751,195.071886079,165.951058751,202.933301035,200.804503856,188.275515023,200.804503856,199.881150918
RPS6KL1,19.035911329,17.4911777636,19.035911329,16.5569231329,15.2861278369,16.7468807473,15.2861278369,22.4998142759
RPS7,5697.34605321,5441.70364926,5697.34605321,5137.45658038,5441.70364926,5032.25359528,5441.70364926,4922.86917672
RPS8,4583.93147442,4477.43340129,4583.93147442,4709.111184,4362.35334976,4432.54488787,4362.35334976,4384.06678204
RPS8 ,17.1798866562,19.1397219085,17.1798866562,18.2268538461,17.6178936411,16.30957773,17.6178936411,16.8898573748
RPS9,509.000007915,494.779097309,509.000007915,515.614741123,572.25260819,476.658142294,572.25260819,512.043937931
RPSA,6351.17003147,5962.96473102,6351.17003147,5962.96473102,5909.4259362,5652.27106311,5909.4259362,4558.28159905
RPTN,16.7685308637,13.3737481319,16.7685308637,14.7901673614,13.6863453381,15.4593189605,13.6863453381,14.7980985553
RPTOR,28.0729723671,35.6600815067,28.0729723671,33.9667173075,30.0232862854,23.3527950145,30.0232862854,31.2236375642
RPUSD1,53.6488748938,53.2150648142,53.6488748938,49.6818979648,59.9629390312,69.413313837,59.9629390312,58.9258408545
RPUSD2,96.5614243839,85.0027060085,96.5614243839,88.0681466385,64.8309587115,80.9180889581,64.8309587115,69.5469297585
RPUSD3,61.6599728254,63.7414675122,61.6599728254,54.2589919754,70.2070964046,66.0577203523,70.2070964046,57.466984614
RPUSD4,216.536197047,182.308941304,216.536197047,181.554973029,184.355615319,195.760582048,184.355615319,216.020354828
RQCD1,90.4209442194,92.2110395516,90.4209442194,83.0809756685,81.5683998986,93.8088748567,81.5683998986,90.3379581528
RRAD,16.2045829442,26.1736830712,16.2045829442,39.2400140591,27.1819103406,71.9730994725,27.1819103406,98.1296296246
RRAGA,1589.61051871,1608.59079931,1589.61051871,1851.22091233,1704.48027527,1569.27293131,1704.48027527,1526.98629184
RRAGB,44.4695776244,59.4643693315,44.4695776244,66.0577203523,80.9631746361,57.6752429442,80.9631746361,61.8779925991
RRAGC,470.024809517,529.95145538,470.024809517,747.292543796,546.955229696,534.044605176,546.955229696,757.273155375
RRAGD,13.5362271184,14.4767600691,13.5362271184,16.8524618335,14.7883538558,15.6315245838,14.7883538558,15.664568358
RRAS,728.513212644,618.550952251,728.513212644,739.395495505,715.471323212,558.085883056,715.471323212,661.480634666
RRAS2,1110.30845241,956.295890916,1110.30845241,979.365429934,967.379910908,842.05395493,967.379910908,1003.60840221
RRBP1,106.412063705,90.4749247395,106.412063705,98.5816385343,85.8817556258,81.6997237112,85.8817556258,102.748974377
RREB1,49.8588668626,45.4602101618,49.8588668626,42.1819079932,48.0723371024,46.618150573,48.0723371024,59.3181624752
RRH,23.380637402,23.0180938859,23.380637402,28.5937284172,25.7093282138,24.6035711898,25.7093282138,28.4395083442
RRM1,157.253569568,179.571202099,157.253569568,151.077105049,155.758695999,154.565071291,155.758695999,96.7446263358
RRM2,346.140406604,610.611465335,346.140406604,270.518422482,81.1919378175,115.929363276,81.1919378175,23.3184246296
RRM2B,430.545855906,565.214905692,430.545855906,895.426810142,394.218965697,512.043937931,394.218965697,498.36300469
RRN3,717.495492867,793.614778117,717.495492867,653.202239089,600.312204322,717.916144087,600.312204322,533.120218138
RRN3 ,291.682069536,270.958233384,291.682069536,305.673275837,276.836116818,284.24758582,276.836116818,204.0549923
RRN3P1,65.2063543284,60.2863803559,65.2063543284,57.3252081804,62.2782373133,66.9811018042,62.2782373133,54.5861181444
RRN3P2,15.51208431,17.5731430233,15.51208431,15.2520756556,14.7259189001,14.3075618796,14.7259189001,14.4492711285
RRN3P3,46.8137611109,39.5748246076,46.8137611109,39.7707145101,51.6275758628,41.537925605,51.6275758628,61.5506421753
RRP1,47.6813640372,43.1381398923,47.6813640372,39.3523190458,42.0667846245,40.7403041801,42.0667846245,46.8578017398
RRP12,38.1929087892,40.7940155658,38.1929087892,36.7909304749,41.3642660508,40.5779595364,41.3642660508,35.8465945498
RRP15,182.378154108,135.643245327,182.378154108,95.6681530892,124.437302966,119.92211673,124.437302966,106.039070538
RRP1B,170.780859634,187.268687374,170.780859634,144.033226454,181.630864708,204.764814625,181.630864708,143.763258791
RRP7A,209.362967748,187.643648464,209.362967748,173.200461393,149.22155855,211.531531962,149.22155855,225.255647934
RRP7A ,38.2833172216,43.5558333916,38.2833172216,40.0412590346,41.4932980665,48.0271365817,41.4932980665,47.3892905174
RRP8,49.3384395858,39.7759085823,49.3384395858,47.8639232388,45.2504858271,44.8244804376,45.2504858271,44.3916035237
RRP9,94.2406625379,119.32013367,94.2406625379,65.2063543284,94.403608099,95.3179810917,94.403608099,67.0616593838
RRS1,866.262431339,816.539498184,866.262431339,623.792090664,640.735085356,824.531116789,640.735085356,495.79573627
RS1,14.1204044334,13.2593838785,14.1204044334,13.892662912,14.0599625576,13.1144707595,14.0599625576,14.5118606365
RSAD1,182.639061906,167.427461246,182.639061906,164.672788376,158.925783264,178.604530029,158.925783264,108.729685858
RSAD2,46.8083080269,30.2094388604,46.8083080269,30.7780624164,49.6413789235,30.7171768623,49.6413789235,56.9567463219
RSBN1,159.664634186,131.877259931,159.664634186,183.70380952,163.012033994,126.712849021,163.012033994,198.209033127
RSBN1L,70.0450670119,65.8231304533,70.0450670119,72.1916775867,71.3570893123,68.5399763832,71.3570893123,78.6689896034
RSC1A1,319.556800807,353.602052372,319.556800807,358.380079285,340.132265913,371.373864172,340.132265913,445.048965618
RSF1,127.68718097,125.721308546,127.68718097,121.774458022,128.687174222,111.786032399,128.687174222,148.482566044
RSL1D1,203.093229408,199.761080607,203.093229408,178.450147284,226.242506829,215.79435696,226.242506829,145.563940536
RSL24D1,1599.53676288,1564.13065248,1599.53676288,1617.03362368,1385.11783752,1395.07717579,1385.11783752,1467.15623397
RSPH1,12.7869430523,17.2910255146,12.7869430523,16.0450036085,14.8585168525,16.5833215994,14.8585168525,15.5340529342
RSPH10B ,22.848566987,19.8898257294,22.848566987,19.8546631282,22.3180746949,17.8858452327,22.3180746949,20.3833388159
RSPH10B2,165.650831014,153.741319747,165.650831014,128.687174222,156.110434958,175.079999309,156.110434958,178.687507254
RSPH3,49.6316089812,46.4647784828,49.6316089812,68.1994994411,48.4559263425,43.9228384064,48.4559263425,63.2213835642
RSPH4A,13.7513358856,14.6259593576,13.7513358856,14.8217501201,12.2684116816,14.0817428616,12.2684116816,15.4051764627
RSPH6A,24.1880024966,25.5538821275,24.1880024966,21.7166881446,23.7476232299,22.799390404,23.7476232299,21.6688178012
RSPH9,15.4387613891,12.6436508992,15.4387613891,11.9527386509,12.5161948593,13.9434210234,12.5161948593,12.8392514613
RSPO1,15.5726389686,16.3798144671,15.5726389686,14.1632900691,12.9034500589,13.6858619264,12.9034500589,14.2709976752
RSPO2,10.937971885,10.2803205274,10.937971885,10.915412022,10.1569081091,10.5594895809,10.1569081091,10.8957447738
RSPO3,17.047929482,17.1163630288,17.047929482,17.8646025558,18.2779804388,17.3881452872,18.2779804388,17.8624776074
RSPO4,45.7229084835,31.3897230492,45.7229084835,27.7404210033,37.8572323,33.2387907939,37.8572323,29.5259717438
RSPRY1,342.073591481,277.013490549,342.073591481,269.797114819,312.931119431,266.271743667,312.931119431,259.046025054
RSRC1,116.055884055,108.975032976,116.055884055,106.869538585,122.992106613,91.6758909874,122.992106613,99.2011522402
RSRC2,574.864520188,593.756070814,574.864520188,587.854032837,694.894222809,640.735085356,694.894222809,611.322106365
RSU1,62.614579019,53.9188575284,62.614579019,48.1859227205,52.3582440402,48.2466407882,52.3582440402,45.4089701057
RTBDN,16.3809538386,16.136243699,16.3809538386,15.453796643,16.0146426108,19.7441194532,16.0146426108,17.434036391
RTCD1,106.246291126,113.713968297,106.246291126,101.542232859,108.586646843,122.397210619,108.586646843,112.781910103
RTDR1,17.976958501,18.0381336346,17.976958501,18.8586787317,18.1647869295,18.0427840026,18.1647869295,17.0681453347
RTEL1,28.7185204128,25.6989766896,28.7185204128,24.6542172387,24.7645772465,23.0792994773,24.7645772465,28.0636054059
RTEL1 ,529.95145538,223.653390697,529.95145538,125.826880965,450.232252496,115.215367725,450.232252496,270.001724887
RTF1,133.620575407,132.938799825,133.620575407,150.998918296,142.480720634,129.646016591,142.480720634,136.764984591
RTKN,39.3292954087,42.8856001423,39.3292954087,34.0784548274,38.7075634236,38.4529844274,38.7075634236,43.2677933269
RTKN2,14.8677877303,13.7417804293,14.8677877303,14.5382863147,14.5838768969,15.0788316336,14.5838768969,26.7871591525
RTN1,17.1908258889,16.9255426362,17.1908258889,19.7796909321,15.6273549432,15.5609879969,15.6273549432,15.9294190531
RTN2,70.9535031849,57.466984614,70.9535031849,56.75909926,60.4395030103,56.9127574317,60.4395030103,73.9842192996
RTN3,367.516791058,409.079595039,367.516791058,619.633408402,462.541542286,463.044338917,462.541542286,479.547739872
RTN4,1249.81772808,1312.10148717,1249.81772808,1323.23300262,1341.17274016,1289.57919108,1341.17274016,1665.15623215
RTN4IP1,131.987981751,112.878841766,131.987981751,105.644139428,119.543723796,101.370589185,119.543723796,85.7451176758
RTN4R,31.6121891032,35.0070439799,31.6121891032,39.2908155237,30.1687819042,37.2668208674,30.1687819042,56.833281099
RTN4RL1,26.537857623,28.1884066156,26.537857623,23.5267484945,44.8953938511,25.0872482054,44.8953938511,21.4264232349
RTN4RL2,13.5776419526,12.5938423887,13.5776419526,12.4173693003,13.4943615454,13.0550387585,13.4943615454,12.9925505348
RTP1,13.7211528995,13.9625081073,13.7211528995,14.1116583953,12.8383983333,12.7482716247,12.8383983333,12.4163815212
RTP3,18.5772167446,17.4842952497,18.5772167446,17.3142142336,21.9742373841,20.8939929889,21.9742373841,19.9045248556
RTP4,21.9287925086,19.4527482814,21.9287925086,16.2568870585,28.5845300364,17.0791623349,28.5845300364,14.1713757457
RTTN,94.5762518268,78.8217860916,94.5762518268,67.6726871806,90.3597248715,82.1335192144,90.3597248715,80.0951040706
RUFY1,102.916064425,97.6023926224,102.916064425,98.0598061643,111.670896972,107.528989209,111.670896972,101.968780241
