SYMBOL,Norm.y.1,Tumour_24h_5micromol_Capryloylsalicylic_acid,Norm.y,Tumour_24h_10micromol_Capryloylsalicylic_acid.y,Norm.x.2,Tumour_48h_5micromol_Capryloylsalicylic_acid,Norm.x.1,Tumour_48h_10micromol_Capryloylsalicylic_acid
AADAT,38.5017813147,31.7597010828,38.5017813147,21.7989944667,25.7168013463,19.4266405229,25.7168013463,17.8390656306
AAGAB,71.370274114,68.1994994411,71.370274114,74.2702117058,74.2570383223,81.7693178491,74.2570383223,77.8543949528
AAK1,42.7975093309,43.1381398923,42.7975093309,46.1352938755,47.9221394226,45.9535989469,47.9221394226,49.1708952784
AAMP,386.999240864,374.239952206,386.999240864,408.913547514,312.6303289,372.148421314,312.6303289,405.959930764
AANAT,18.3957457445,16.6839010974,18.3957457445,14.130140753,14.7559626949,14.9980880877,14.7559626949,15.747701932
AARS,405.959930764,477.961966561,405.959930764,776.878775978,565.458061846,697.552929973,565.458061846,1146.99248268
AARS2,56.2922640072,62.6279067852,56.2922640072,55.8571826455,59.9898795018,56.4102459141,59.9898795018,48.625519905
AARSD1,41.0113414689,41.2172730529,41.0113414689,46.8496665659,35.32500319,38.2428237497,35.32500319,36.2461870715
AASDH,161.92932714,174.379339902,161.92932714,204.561453211,197.427343253,207.643180941,197.427343253,209.108668353
AASDHPPT,289.094120776,298.461843038,289.094120776,312.671772985,312.415802241,284.022896064,312.415802241,275.188764833
AASS,84.7693360431,64.9637425496,84.7693360431,58.4268759806,64.5927671943,47.3316412548,64.5927671943,50.3043597835
AATF,342.690115389,336.86533226,342.690115389,370.694654747,270.422161757,346.686242042,270.422161757,396.550558506
AATK,20.7912727236,23.3561931711,20.7912727236,21.6572482075,25.8169762799,26.645589685,25.8169762799,27.1892411023
ABAT,251.805385948,238.049892906,251.805385948,200.060514826,212.968469689,154.394775037,212.968469689,83.5100431483
ABCA1,110.884324367,106.172430809,110.884324367,113.924823634,108.690680965,112.628490608,108.690680965,106.731036558
ABCA11P,48.0152367557,41.0514014605,48.0152367557,43.3548506183,40.1383028123,40.4847724382,40.1383028123,31.4031650462
ABCA12,50.4078577455,101.110461676,50.4078577455,204.91181066,137.971467284,234.105497692,137.971467284,260.010038035
ABCA13,11.432040345,10.7103278752,11.432040345,11.1324674408,10.7549398031,10.718887599,10.7549398031,10.2803205274
ABCA17P,15.39921524,13.4473667982,15.39921524,12.8561141253,13.2187543195,13.2153577387,13.2187543195,13.0440457211
ABCA2,19.2209395089,22.7775578975,19.2209395089,21.8862363909,24.2443529204,21.8977489916,24.2443529204,21.2478275361
ABCA3,25.1682532628,27.7994052215,25.1682532628,26.2399469607,23.8329604019,24.5128725155,23.8329604019,24.2714897824
ABCA4,16.2355967225,15.3999166625,16.2355967225,15.4709292815,16.4496506594,15.5260459574,16.4496506594,14.7196711269
ABCA5,49.40514214,54.8701216358,49.40514214,53.9188575284,62.8583998369,71.2632340866,62.8583998369,77.6018691398
ABCA6,9.72743131764,12.0909502764,9.72743131764,11.0237855686,11.4202347812,11.507832685,11.4202347812,12.4642221363
ABCA7,38.445341391,35.1490565181,38.445341391,34.9437156048,39.2434977484,43.7210692202,39.2434977484,45.7574075169
ABCA8,15.8570033411,19.3910835134,15.8570033411,16.7931830324,16.8356588087,15.6352421501,16.8356588087,17.1192386725
ABCA9,14.1034236111,14.5234650044,14.1034236111,15.0678161764,14.6310078547,15.5745868658,14.6310078547,14.498070773
ABCB1,9.75408178664,10.2268164997,9.75408178664,9.99461664992,9.66986169855,10.0103029241,9.66986169855,10.3075635754
ABCB1 ,13.8507240463,15.3306406825,13.8507240463,14.6499631893,14.0451695319,14.3919769298,14.0451695319,12.8835318522
ABCB10,317.51938773,328.842040832,317.51938773,322.822376317,259.385849911,346.968014788,259.385849911,298.756457421
ABCB11,13.7563934914,13.0300800188,13.7563934914,14.9121874844,15.8182854408,13.1883995781,15.8182854408,15.9597175267
ABCB4,14.0406800774,15.155161284,14.0406800774,15.113841602,15.9784992761,15.1679033199,15.9784992761,15.6698235109
ABCB5,19.1735264122,18.2651248639,19.1735264122,18.9230270956,17.0242640091,16.9851489432,17.0242640091,19.6205966165
ABCB6,16.5896964191,18.1806226784,16.5896964191,18.3374476879,16.9169471033,19.1239042066,16.9169471033,14.578868043
ABCB7,285.167489816,257.846962504,285.167489816,264.234489248,264.576424699,246.143516492,264.576424699,239.499445008
ABCB8,25.7151498517,23.5194122251,25.7151498517,27.6568771022,28.1605483836,22.8692120522,28.1605483836,22.3748817507
ABCB9,26.0472022444,23.5154138379,26.0472022444,23.3574219337,21.940977419,25.0814203844,21.940977419,24.0202680054
ABCC1,146.771746056,164.672788376,146.771746056,187.21218528,177.543538193,186.785676837,177.543538193,203.434372157
ABCC10,233.111715981,217.754918185,233.111715981,243.017336988,258.054181706,264.129900862,258.054181706,206.490363878
ABCC11,21.8878885472,23.1838314182,21.8878885472,23.9410639828,19.8154043327,25.0013737778,19.8154043327,23.4670989672
ABCC12,15.5361860111,15.1451266537,15.5361860111,14.9115829391,16.1851110803,15.4593189605,16.1851110803,15.0344513626
ABCC13,13.5690598149,14.3377502205,13.5690598149,15.0084365617,13.818412643,14.0340290949,13.818412643,14.9209964249
ABCC2,18.0438128224,16.9264996917,18.0438128224,16.999380975,19.6127942207,17.5194798997,19.6127942207,20.2551830606
ABCC3,65.0860633084,70.2532356853,65.0860633084,77.8543949528,60.6263635976,82.8933658269,60.6263635976,77.6243256626
ABCC4,50.10657686,46.6926873979,50.10657686,43.7407467514,37.0623070362,37.4748195423,37.0623070362,32.8981947774
ABCC5,61.1539026129,72.48241822,61.1539026129,64.7300141563,69.4297164434,65.0756142809,69.4297164434,59.6912069498
ABCC6 ,14.3505141749,14.1649695972,14.3505141749,14.6559106236,14.6905052271,15.1988336558,14.6905052271,15.5428901917
ABCC6P1,13.5776419526,15.0805350563,13.5776419526,12.7221407948,12.4198441948,13.4329111676,12.4198441948,14.1986081298
ABCC8,21.2150576201,18.7429487069,21.2150576201,21.2862870748,20.1751749042,21.4158196716,20.1751749042,24.1512458573
ABCC9,15.629786792,16.6971412457,15.629786792,17.0318730287,16.6693089726,16.1508110491,16.6693089726,16.3138252426
ABCD1,18.5036409593,16.8565922331,18.5036409593,18.0164424851,17.770965565,16.4688344052,17.770965565,17.0965739736
ABCD2,11.9043116551,12.1826356187,11.9043116551,12.5464126243,11.970174104,12.0080077135,11.970174104,11.8822714457
ABCD3,567.897164108,578.929944789,567.897164108,555.24193878,575.964842362,565.458061846,575.964842362,474.961922316
ABCD4,45.7511423592,52.4717200877,45.7511423592,51.9594091988,48.0396626655,51.367114839,48.0396626655,49.2834467628
ABCE1,1165.35215272,1176.96223739,1165.35215272,1091.03581685,830.074612754,1023.55422476,830.074612754,1078.47344992
ABCF1,598.569598409,532.956200506,598.569598409,548.959501049,542.869504378,501.797312976,542.869504378,468.749168205
ABCF2,121.823217263,117.220999358,121.823217263,104.743179786,100.454213322,114.647533436,100.454213322,130.995382038
ABCF3,118.60885628,110.326989238,118.60885628,91.7617552339,93.2246161534,126.281609283,93.2246161534,97.2108758677
ABCG1,145.497750168,112.85325662,145.497750168,151.689815331,159.012201316,167.725002338,159.012201316,514.617023957
ABCG2,80.98150211,91.7107319077,80.98150211,70.2532356853,86.8254052418,65.8053193998,86.8254052418,69.3896653828
ABCG4,18.2722157187,21.2091852486,18.2722157187,19.1174914778,19.2252545551,20.9501175848,19.2252545551,18.5457717423
ABCG5,13.0411129665,13.660356843,13.0411129665,12.8782197163,12.4198441948,12.1474400055,12.4198441948,12.1852909236
ABCG8,22.1574319832,20.5554900192,22.1574319832,26.4248465599,20.8518202948,25.3529264641,20.8518202948,21.7842801056
ABHD1,17.1434916325,16.2810477801,17.1434916325,15.9331166142,15.3648945529,15.1728978796,15.3648945529,16.1922492886
ABHD10,157.772214234,154.978843594,157.772214234,150.869564045,166.382032286,147.501354761,166.382032286,162.956863862
ABHD11,46.3767255628,43.2752968873,46.3767255628,42.2311455603,36.5332651231,35.4336080063,36.5332651231,38.3022666983
ABHD12,56.3521113576,54.9388225074,56.3521113576,62.0877066995,66.790902351,67.2467530891,66.790902351,71.94412279
ABHD12B,14.457100586,12.6295815034,14.457100586,12.7566597178,13.7995074377,13.3494372751,13.7995074377,14.2829685635
ABHD13,63.5416615249,62.1140216712,63.5416615249,47.1640750677,46.9619656903,32.794203592,46.9619656903,36.3876420802
ABHD14A,49.5773098106,46.0260598328,49.5773098106,34.4608210865,45.4181162095,36.9363843376,45.4181162095,30.1864844168
ABHD14B,37.8768970502,62.4363309214,37.8768970502,59.9843545639,58.7489374582,61.4784402436,58.7489374582,77.5760362883
ABHD15,58.3521010719,54.3869406473,58.3521010719,48.9065765723,48.6356411356,52.6361656001,48.6356411356,45.057973471
ABHD2,56.0319532669,45.8871201565,56.0319532669,42.0619251619,44.3776744842,38.6094911188,44.3776744842,39.7070006156
ABHD3,332.936569098,387.545958042,332.936569098,544.167530662,367.961762787,541.895942179,367.961762787,759.768688976
ABHD4,44.575216744,37.3909928939,44.575216744,46.942168366,54.2512171889,51.8496560891,54.2512171889,51.2506738643
ABHD5,42.8457013131,54.6939318946,42.8457013131,66.4405031142,57.1330507005,67.7670077448,57.1330507005,83.8195121568
ABHD6,43.5323847783,57.2299956715,43.5323847783,55.3463167744,71.1119203226,70.7819865577,71.1119203226,49.6172006832
ABHD8,16.5522989618,17.0826394654,16.5522989618,15.3822626868,14.3877713633,14.1747524303,14.3877713633,13.2705891115
ABI1,218.15876358,224.25776129,218.15876358,233.824276394,243.351986546,240.144477373,243.351986546,257.987709188
ABI2,94.2128780103,94.454727255,94.2128780103,98.3074352007,100.371609017,99.325158596,100.371609017,83.8797065744
ABI3,23.2853098709,23.9100952289,23.2853098709,25.8598633564,24.3948147749,26.3097283981,24.3948147749,28.5505980939
ABI3BP,15.5391439688,14.8423078258,15.5391439688,15.5082687069,17.4209650567,15.722685839,17.4209650567,15.441779167
ABL1,328.302819472,314.059592527,328.302819472,326.576350672,326.662128998,283.952614195,326.662128998,272.118767602
ABL2,235.400548514,176.053455305,235.400548514,180.450795559,200.76645657,152.372693823,200.76645657,183.608930258
ABLIM1,365.954657562,419.630949418,365.954657562,561.089644179,583.617785314,763.213109749,583.617785314,630.379972913
ABLIM2,36.6092090319,38.374275375,36.6092090319,40.8797166354,49.4627229204,62.9619979303,49.4627229204,57.6752429442
ABLIM3,22.0832824712,23.8915998028,22.0832824712,26.5313740333,22.0191853955,19.337751458,22.0191853955,23.0215912344
ABO,18.5922158313,20.7699834365,18.5922158313,19.0868911025,19.6871762096,23.0215912344,19.6871762096,23.3723343155
ABP1,12.9732538728,12.3054979839,12.9732538728,11.6602333511,12.7809193305,12.8745800011,12.7809193305,13.0921706035
ABR,98.8961196746,100.841299191,98.8961196746,82.3468869142,120.208970645,109.575451788,120.208970645,65.023602888
ABRA,15.3277064749,17.4976891959,15.3277064749,14.6885439464,14.2681185414,15.7833666859,14.2681185414,16.1607841344
ABT1,150.039366446,140.01699914,150.039366446,136.825451486,136.87689597,135.137490545,136.87689597,119.483054612
ABTB1,25.8201491832,23.6954580507,25.8201491832,21.9690774849,23.2493267409,22.2589355819,23.2493267409,23.8147694578
ABTB2,35.591596681,34.7318302755,35.591596681,37.8327566219,31.9286651303,38.0495869961,31.9286651303,33.370560214
ACAA1,239.211363834,259.56619169,239.211363834,236.884440706,260.324239203,267.460421416,260.324239203,222.799423404
ACAA2,43.1381398923,56.5062984643,43.1381398923,58.7489374582,50.9293520365,66.9134287725,50.9293520365,48.5381871583
ACACA,262.062966293,244.783529029,262.062966293,242.615804471,238.283379195,251.204156614,238.283379195,268.283915341
ACACB,21.4151322261,20.9501175848,21.4151322261,21.409585413,22.0668815235,20.7616982403,22.0668815235,21.9690774849
ACAD10,25.2650048349,21.8826518166,25.2650048349,24.0584792266,24.0665254737,24.2714897824,24.0665254737,23.5028584614
ACAD11 ,147.961669909,150.361864571,147.961669909,131.51065346,154.170871289,131.190840876,154.170871289,145.743144872
ACAD8,217.754918185,207.936808545,217.754918185,220.233483376,227.734447005,231.696411546,227.734447005,195.654433734
ACAD9,52.4309626851,55.1177884765,52.4309626851,48.9729282743,52.9556663474,55.8688199974,52.9556663474,35.9535499573
ACADL,15.1639443466,16.8913570805,15.1639443466,15.908722011,16.3319738533,17.5566830959,16.3319738533,17.2324314493
ACADM,850.927719066,922.66173764,850.927719066,801.72024019,833.299761177,824.531116789,833.299761177,518.767711412
ACADS,49.4176703278,53.7631086763,49.4176703278,46.3888965002,43.5159486707,46.0260598328,43.5159486707,48.7941897134
ACADSB,40.0927689174,44.3084396726,40.0927689174,40.1011453329,54.5861181444,43.4834036578,54.5861181444,40.6189530435
ACADVL,805.905469858,1168.81720404,805.905469858,1178.7281193,962.55535072,1578.35115384,962.55535072,1453.30795559
ACAN,19.2252545551,22.5772758424,19.2252545551,18.7558612636,21.4856767648,20.0070164064,21.4856767648,21.2258207848
ACAP1,15.6017211497,15.4566405116,15.6017211497,16.5999168967,16.4365088067,15.088504627,16.4365088067,16.9702063044
ACAP2,246.50067499,290.667651749,246.50067499,374.093770976,237.847027478,312.931119431,237.847027478,485.517763803
ACAP3,28.8762959836,30.0515048019,28.8762959836,33.1366960811,34.7408345088,40.6306198842,34.7408345088,37.7594865925
ACAT1,57.5078815474,58.071224548,57.5078815474,54.8970071493,55.9806777715,52.4931784321,55.9806777715,48.20827232
ACAT2,1359.84640543,1133.66835312,1359.84640543,853.760380231,934.292028095,804.780238238,934.292028095,733.8830749
ACBD3,578.145716576,520.628718576,578.145716576,614.301411123,576.387781888,600.312204322,576.387781888,772.916616039
ACBD4,39.9665009039,40.5713049822,39.9665009039,41.9682007885,35.9594191047,38.4836953959,35.9594191047,36.5178283903
ACBD5,165.883773704,168.057886879,165.883773704,168.218535362,175.511624709,166.970647518,175.511624709,183.859585626
ACBD6,285.535885983,332.323614237,285.535885983,391.2580588,337.969313597,320.332000319,337.969313597,260.449977457
ACCN1,24.1315537759,19.4121540286,24.1315537759,23.8997996366,24.0014799532,21.8870624535,24.0014799532,24.5111370022
ACCN2,47.4857413155,49.3623470352,47.4857413155,57.9257767464,58.5480878798,53.6683019583,58.5480878798,37.5827341988
ACCN3,12.1984696088,12.7242841817,12.1984696088,12.2500063862,12.6004133896,12.4989245486,12.6004133896,12.2788924887
ACCN4,22.6113194419,23.7190023519,22.6113194419,22.0782651478,21.0612275073,23.36841734,21.0612275073,27.8826019179
ACCN5,16.3465413573,15.7481371805,16.3465413573,16.595034094,17.088796517,15.3467767518,17.088796517,16.1152054628
ACCS,43.4428446701,38.4529844274,43.4428446701,36.6375558803,37.5009716065,35.8629857129,37.5009716065,31.6880217479
ACD,145.865707473,144.801931018,145.865707473,130.410296409,99.9039145733,130.897750136,99.9039145733,113.496807726
ACE,14.8438481931,15.9936203673,14.8438481931,15.002696903,15.9757233397,16.0455690374,15.9757233397,15.6252848191
ACE2,13.9087912446,16.1459611081,13.9087912446,13.9465873035,14.296360609,15.1451266537,14.296360609,13.6093195508
ACER1,20.2911396424,17.9750682269,20.2911396424,18.3459798378,19.3959776033,19.0938222562,19.3959776033,20.2859072599
ACER3,183.70380952,166.05004172,183.70380952,148.345506811,116.739712155,115.949209213,116.739712155,133.104910997
ACHE,12.1075181217,13.9167022166,12.1075181217,13.9493461558,12.1428343033,13.2045885611,12.1428343033,13.7670594278
ACIN1,118.875930188,106.436015974,118.875930188,98.797518872,105.388876754,100.454213322,105.388876754,94.5037927512
ACLY,2133.29934671,1962.59646452,2133.29934671,2180.56237333,2008.69938683,2048.31178416,2008.69938683,2082.47709247
ACMSD,14.6396325313,17.002343124,14.6396325313,17.4457374008,15.5358332461,16.8126962738,15.5358332461,15.6588200673
ACN9,287.227197197,393.31753073,287.227197197,329.577541088,272.435053329,319.361148516,272.435053329,297.824693635
ACO1,286.286385214,284.24758582,286.286385214,343.195562652,321.390173728,274.254369419,321.390173728,175.013845998
ACO2,163.348250185,173.272983932,163.348250185,196.013165428,182.308941304,198.209033127,182.308941304,170.354276454
ACOT1 ,56.6259777845,61.7530200774,56.6259777845,65.5670104611,69.5469297585,74.5294714063,69.5469297585,63.360675774
ACOT11,21.8862363909,21.4158196716,21.8862363909,22.288118744,20.216248124,21.9297687142,20.216248124,24.502760361
ACOT12,12.9603987259,12.9214413293,12.9603987259,11.3098589672,12.1496404857,13.3628130908,12.1496404857,12.7431703656
ACOT13,504.690497082,558.349290725,504.690497082,620.159113755,577.217090104,624.392271153,577.217090104,668.139421181
ACOT4,15.662162411,15.1358567001,15.662162411,15.718357896,14.9214410418,15.1361086301,14.9214410418,12.5413135781
ACOT6,10.1020105981,9.32208956063,10.1020105981,12.0405936995,10.2978653853,9.85686841905,10.2978653853,10.417988944
ACOT7,664.906727903,630.379972913,664.906727903,563.753694623,453.176424356,659.944038871,453.176424356,595.872052195
ACOT8,45.6352261953,42.0263192343,45.6352261953,49.6938720614,48.4314177439,43.6918148708,48.4314177439,40.7637752843
ACOT9,794.827788846,740.216317791,794.827788846,625.391735713,653.202239089,536.636216648,653.202239089,478.16600474
ACOX1,56.1479104853,64.0837406021,56.1479104853,61.6599728254,67.5533221693,76.124701578,67.5533221693,63.7670706577
ACOX2,14.0348550694,16.1886016938,14.0348550694,17.6006167282,17.0569148322,21.1369219409,17.0569148322,17.8735280753
ACOX3,67.4869829106,85.1236571128,67.4869829106,73.3150038085,79.2731459533,84.6030205995,79.2731459533,58.1151952064
ACOXL,17.6697631849,18.3156691959,17.6697631849,16.9538926681,16.876713819,16.8535528545,16.876713819,19.08851556
ACP1,308.492258809,262.311701524,308.492258809,287.227197197,248.069320257,265.915336163,248.069320257,265.468811403
ACP2,187.698498407,156.45236753,187.698498407,145.218057879,153.622818999,134.882656677,153.622818999,109.705541586
ACP5,46.2601931419,48.4314177439,46.2601931419,45.4015467333,49.7440024771,51.455718159,49.7440024771,38.6284153766
ACP6,182.702967416,200.269027282,182.702967416,237.934101248,220.694738369,213.52673199,220.694738369,248.771193001
ACPL2,26.3669869689,25.6141829538,26.3669869689,28.0044674604,21.4913341769,23.306024185,21.4913341769,32.7228911496
ACPP,18.2239612711,16.9768741726,18.2239612711,19.3740971467,19.1827193323,18.655524376,19.1827193323,17.5247657866
ACPT,32.4657065457,31.95628556,32.4657065457,34.1074770944,33.2588019739,29.9557669944,33.2588019739,33.3626641727
ACR,12.9925505348,12.6678582559,12.9925505348,13.1530151082,13.0266347249,11.6799942953,13.0266347249,13.3493214558
ACRBP,18.6347026674,20.5892252099,18.6347026674,18.47504719,20.2627542378,21.198211782,20.2627542378,19.6414264341
ACRC,40.3771514168,44.2930767821,40.3771514168,82.8196078993,54.3464922334,64.1977622637,54.3464922334,113.638502051
ACRV1,19.7131893591,19.1397219085,19.7131893591,19.5419879537,19.6844802159,19.0041964715,19.6844802159,20.0019708235
ACSBG1,14.5855627376,15.2625384174,14.5855627376,14.578868043,15.5726389686,15.4603277568,15.5726389686,14.3685927969
ACSBG2,23.019670378,25.6865154667,23.019670378,20.671616174,24.8823132528,26.2212733614,24.8823132528,26.6153152868
ACSF2,133.888260367,161.736832478,133.888260367,159.365898176,263.016768868,226.242506829,263.016768868,151.854958668
ACSF3,25.5336780803,23.8699721043,25.5336780803,26.2493056481,21.5856373024,23.8915998028,21.5856373024,23.5385461048
ACSL1,1057.45395451,1578.35115384,1057.45395451,1801.53559375,1578.35115384,2034.05972798,1578.35115384,2263.30098304
ACSL3,1065.55328638,1244.99437169,1065.55328638,1339.54459694,996.876497854,1197.47476075,996.876497854,1551.61333271
ACSL4,169.230661195,200.966002639,169.230661195,189.040226665,199.184469034,139.283318742,199.184469034,126.391103252
ACSL5,15.3741387705,16.3552539191,15.3741387705,15.2713020887,17.6797110028,16.0790369522,17.6797110028,16.2219205796
ACSL6,15.650100383,14.6555048858,15.650100383,15.1231578144,15.7615185179,15.2000353517,15.7615185179,14.0926529109
ACSM1,16.3159562254,14.3228767854,16.3159562254,12.7676257468,14.6494184482,15.2462999805,14.6494184482,14.9386626993
ACSM2A ,13.679043519,14.1116583953,13.679043519,14.4874833693,13.6989779138,14.0334859332,13.6989779138,14.0908722715
ACSM3,16.2155228024,17.884408708,16.2155228024,17.5592929774,17.2683708411,16.5627727488,17.2683708411,18.3033062116
ACSM5,20.0180439515,19.5558410947,20.0180439515,20.9167740627,20.2195536162,20.341890552,20.2195536162,19.8230522171
ACSS1,25.0891689341,23.8433420174,25.0891689341,24.7059898251,25.344878907,25.5845855813,25.344878907,23.8292336482
ACSS2,521.424408642,626.186929131,521.424408642,994.132687515,821.956617327,1036.81419763,821.956617327,1333.73158304
ACSS3,12.6958259113,12.9067154987,12.6958259113,13.1224565867,14.053698369,12.8210901409,14.053698369,13.5263239667
ACTA1,21.3592184328,19.6010299548,21.3592184328,18.8082744018,17.683778941,26.5576333916,17.683778941,19.2705059408
ACTA2,21.4264232349,21.4623058946,21.4264232349,20.5678119828,21.9230735443,21.9124747982,21.9230735443,20.5917520498
ACTB,7167.87146964,6969.21163099,7167.87146964,7102.4142383,6926.42815102,6779.48944837,6926.42815102,6572.41368578
ACTC1,20.900675681,18.1380804248,20.900675681,16.6440086207,15.8333366122,24.6388266011,15.8333366122,20.7318115551
ACTG1,6503.60042087,6503.60042087,6503.60042087,6112.13339398,6317.33482046,6317.33482046,6317.33482046,6078.00330962
ACTG2,21.1957694171,20.8157239122,21.1957694171,24.7618675934,21.988336439,21.0907975221,21.988336439,21.5525584225
ACTL6A,539.723648806,521.847153363,539.723648806,454.473495299,397.410617434,432.233678622,397.410617434,389.7711595
ACTL6B,16.8265277689,16.5479078159,16.8265277689,15.9757233397,17.6335413592,17.1705246826,17.6335413592,16.6313489896
ACTL7A,24.2013380118,21.1655356386,24.2013380118,21.6969824861,20.8360573825,24.0100689829,20.8360573825,20.0600513403
ACTL7B,27.3842585112,26.9726977303,27.3842585112,25.976529956,26.6513655079,25.6723190339,26.6513655079,25.6723190339
ACTL8,33.1943442785,28.7568093579,33.1943442785,24.6741369949,26.1902586141,28.2040144867,26.1902586141,27.43106607
ACTL9,14.5579732091,14.4800496893,14.5579732091,16.8198746739,14.0348550694,12.8885899965,14.0348550694,14.2184774817
ACTN1,970.255410986,875.912450492,970.255410986,818.510883511,925.15416511,847.154179879,925.15416511,688.993371339
ACTN2,18.3383334814,20.0260941196,18.3383334814,18.4775131783,17.3121190349,17.8776025961,17.3121190349,15.9044403619
ACTN3,19.6993938441,17.3788234334,19.6993938441,20.8415580352,18.4171069553,20.8242463371,18.4171069553,18.9936978079
ACTN4,824.531116789,797.156000329,824.531116789,777.220607487,835.796911774,1000.07672721,835.796911774,758.735070546
ACTR10,1670.68074255,1566.45615161,1670.68074255,1605.06435987,1617.03362368,1591.75257818,1617.03362368,1599.53676288
ACTR1A,700.286563774,651.328675753,700.286563774,589.318044935,684.87907635,586.033931825,684.87907635,448.991937789
ACTR1B,186.614853265,188.847288521,186.614853265,184.013476522,215.08043947,209.651076079,215.08043947,207.507594652
ACTR2,442.968453518,391.990428209,442.968453518,372.480374135,414.45494347,371.183734698,414.45494347,335.388055069
ACTR3,695.13283595,630.895375931,695.13283595,581.053787786,675.212263466,594.188318535,675.212263466,540.767566262
ACTR3B,64.5364023639,79.3345083961,64.5364023639,78.2476685966,71.2723252454,71.1359407789,71.2723252454,97.9255137777
ACTR3B ,60.086623388,51.6393407475,60.086623388,81.2089680835,70.6734944423,68.3878710919,70.6734944423,82.1863546004
ACTR3C,15.5609879969,20.5342039626,15.5609879969,16.4661401432,17.0297289441,15.0827654498,17.0297289441,15.6184245753
ACTR5,62.8054939375,63.2877697133,62.8054939375,59.6086278023,50.7992239665,55.1640744691,50.7992239665,76.4564947352
ACTR6,96.5194630571,97.3040245534,96.5194630571,95.7799932231,97.9638018507,101.402648165,97.9638018507,94.4091860915
ACTR8,78.8650409926,69.7374476503,78.8650409926,69.1166298451,77.3289671836,77.0780638006,77.3289671836,74.6531782094
ACTRT2,17.5111283798,16.3319738533,17.5111283798,18.61154784,16.5492698095,17.9369224654,16.5492698095,17.8187235065
ACVR1,440.079222906,486.02745856,440.079222906,490.577757514,537.500702589,451.644934308,537.500702589,534.527999798
ACVR1B,39.0277836117,42.3645185976,39.0277836117,47.0201482832,39.5979538553,45.4393250002,39.5979538553,50.250954085
ACVR1C,18.0090416401,20.6197979562,18.0090416401,20.828544475,25.1280929596,21.6868987542,25.1280929596,21.3019733811
ACVR2A,89.8710442169,94.139789487,89.8710442169,97.4559827375,107.10796956,94.5972769728,107.10796956,100.663716424
ACVR2B,29.469193641,29.8418519081,29.469193641,31.2236375642,28.5751382926,30.201005003,28.5751382926,34.6224457625
ACVRL1,19.5185805503,17.0080514812,19.5185805503,19.6079058816,18.0356598566,16.9722214053,18.0356598566,19.6739664256
ACY1,113.08630213,100.852047365,113.08630213,106.555944886,103.890611129,91.0011296122,103.890611129,87.0151664081
ACY3,16.932867062,15.0706602539,16.932867062,16.9391655348,15.3841114698,15.4078478787,15.3841114698,15.6286037715
ACYP1,189.654564333,194.430763475,189.654564333,192.882531951,158.59686314,185.944277389,158.59686314,217.882469816
ACYP2,203.825551454,220.892047863,203.825551454,291.31661367,288.32337101,290.979278402,288.32337101,314.824555868
ADA,176.090644571,195.505934178,176.090644571,210.724823546,228.648265509,292.672520451,228.648265509,214.757246143
ADAD1,15.0598917283,16.7724037118,15.0598917283,15.9394163895,17.0747120925,16.0710947293,17.0747120925,15.6704094022
ADAD2,32.0260615345,33.6130527451,32.0260615345,27.9184017371,38.4039166438,33.9974654364,38.4039166438,37.5694721262
ADAL,47.8639232388,45.1176156914,47.8639232388,49.4939777076,51.6113164094,46.618150573,51.6113164094,42.2046825316
ADAM10,575.33091821,498.36300469,575.33091821,458.295116565,411.96331928,362.415514461,411.96331928,388.59217381
ADAM11,20.4565270692,20.0413787357,20.4565270692,21.6223246133,19.9149784908,20.4226604211,19.9149784908,20.2687231052
ADAM12,18.0323985307,17.5052863188,18.0323985307,17.463389278,18.0834042675,18.2525140689,18.0834042675,18.8751070178
ADAM15,145.457685514,153.337472108,145.457685514,186.081310458,216.16742594,215.08043947,216.16742594,220.00053733
ADAM17,146.16071768,143.231919561,146.16071768,148.961240294,150.039366446,162.331534539,150.039366446,192.544423469
ADAM18,15.6165187648,17.2368444888,15.6165187648,16.3605160418,16.9426707819,16.3138252426,16.9426707819,18.6637020681
ADAM19,41.7861028958,41.8814534688,41.7861028958,35.7799187482,31.6598545161,37.0810966089,31.6598545161,32.3916214926
ADAM2,10.4534044744,10.1338712323,10.4534044744,11.1742271667,10.593140018,10.4672181993,10.593140018,10.8198905451
ADAM20,19.0916785993,19.6908208439,19.0916785993,20.5201399779,19.328367838,20.281246549,19.328367838,20.1146140706
ADAM21,35.2245320021,29.9472460517,35.2245320021,26.7756024664,32.2894401729,23.6281953885,32.2894401729,22.5871780708
ADAM21 ,18.9303151248,17.3888361497,18.9303151248,12.6859189905,15.0702019824,14.4125156049,15.0702019824,12.8947275407
ADAM22,16.4706210208,17.0399971025,16.4706210208,17.0046306707,17.4379670617,17.4166300543,17.4379670617,15.4541828673
ADAM23,27.8071884618,26.1345384886,27.8071884618,24.1512458573,25.1495849873,25.1649643809,25.1495849873,22.2405406286
ADAM28,16.1607841344,17.8214265675,16.1607841344,16.4994051304,16.9151362873,16.8350292146,16.9151362873,16.8410263461
ADAM29,15.3133082287,13.1214993046,15.3133082287,12.9326946374,16.3709268414,14.2184774817,16.3709268414,14.964334383
ADAM30,13.8210179765,13.7309908104,13.8210179765,14.1524837561,13.3895082144,13.2875616943,13.3895082144,13.7543293594
ADAM32,12.1008511808,13.5389687986,12.1008511808,14.3075618796,13.862263515,14.7938750332,13.862263515,13.3294889692
