SYMBOL	SPT1657_SPT1663	SPT1658_SPT1664	SPT1659_SPT1665	SPT1660_SPT1666	SPT1661_SPT1667	SPT1662_SPT1668
TNNI1	3521.08986823689	4995.1081281311	5440.87250178473	6568.66763250768	4301.07447754092	5872.15942164263
TNNI2	2765.78975537772	3887.75242664905	4694.9395501675	5084.27932295287	3130.02043516448	4850.0651542392
TNNT1	5121.13352837276	7502.44605783223	8531.28808279846	9472.15655565644	6500.01940319942	9032.18844965298
TNNT3	3591.65079983294	5528.77352643571	6104.0188443552	7240.58683677165	4619.32927006012	6085.69249152054
TNP1	7724.93128586095	11029.0848982952	12379.5851981784	13540.8494969957	8762.82127751872	12250.8088687884
TNP2	1401.28047254135	2250.28909618442	2272.79113290239	2596.99946155467	1672.64007459925	2252.51348102921
TNR	1947.87923842628	2804.4116680907	3170.64177947142	3995.24428338333	2393.60562399548	3023.31578205193
TNRC18	1414.200079735	1932.75818419318	2099.53668304164	2305.01837684077	1598.48361808992	2176.99568802361
TOB1	2109.87123631581	3194.87685118357	3836.34853263096	4521.17294529035	2745.84879241478	3799.3262067302
TOB2	3765.56858897815	5140.97667033436	5149.83916482652	6193.26338073267	4597.70030357823	6046.63156410385
TOE1	4075.6391616256	5825.84726482527	7117.94143762896	8552.68817087416	4540.02305962653	6331.7763342457
TOMM20	4114.39798320653	5665.74764533389	11218.865731131	12215.1465595681	3453.42498160793	4791.47376311416
TOMM20L	2551.12551277564	3546.2065717341	4574.60025248096	5136.87218914357	2998.18673470345	4158.68673896376
TOMM22	2710.13606285126	3567.55318766628	5579.13467359479	6837.07260479126	2680.96189296912	3816.25260861077
TOMM40	2985.42307766966	4561.94971317386	9254.17733911401	10798.7662666391	2303.99990571337	3324.08492316045
TOMM40L	2474.60168555175	3579.11593796288	4302.34325984264	4690.73960007761	2759.23815261785	3992.02678198588
TOMM5	1241.27610652777	1756.64860275266	2301.80911957858	2317.71320661094	1560.37543905041	1744.72142461222
TOMM6	7034.22920897	10000.8895642283	12267.7806024555	13545.3833647708	8490.91427031786	10860.2398527541
TOMM7	9162.98294810729	10476.7412110499	12838.7521638192	13980.6346711766	9423.0197306087	10305.5746834371
TOPAZ1	4367.82104738954	5875.6560353337	6550.38375705064	7588.7878818963	5371.1933430019	7760.10424678272
TOPBP1	3120.58204523394	4678.46665847037	5542.43545515138	6555.0660291825	3214.47639952232	4744.60065021413
TOR1AIP1	4301.23537954537	6219.87021724017	7870.70215081706	7703.94812338283	5316.60595140475	6343.49461247071
TOR1AIP2	5164.86142964356	6685.04855609568	7927.88465397307	9015.14268393034	5820.25188519726	7322.62185971578
TOR2A	1912.10186465927	2632.74929830272	2656.85272126366	3288.8676840289	2045.48225871558	3320.17883041878
TOX	1890.23791402387	2673.66364550607	2714.03522441968	3901.84660721708	2001.19437496696	3035.03406027693
TOX2	1231.33794714804	1632.12667648158	1735.1049091966	1872.48739109999	1445.02095114701	1796.80266116781
TOX3	3407.79485130802	4387.61901639436	5119.96770795398	5806.0710727425	4122.89299176157	5291.45363404782
TOX4	3769.54385273004	5189.89599851228	9421.45749760026	10481.3955223849	2985.82732528523	4123.53190428874
TP53AIP1	5682.63953332728	8431.02385088225	9356.59376267702	10071.5338755194	6995.42573071311	9935.79790389244
TP53I11	1569.23536605872	2294.7612127098	2769.51078718297	3104.79265236144	1897.16934569693	2291.5744084459
TP53I13	1699.42525393313	2325.00225194706	3001.65468059245	3166.45325410227	1915.70845982426	2292.87643935979
TP53INP1	5870.4707456041	8318.95411723828	9788.44968203436	10444.2178066294	6666.8714303454	9555.60487703665
TP53INP2	3788.42635555152	5527.8840841052	6575.98786294139	7392.01802045867	4533.84335491742	6322.66211784847
TP53TG3	3985.20191127009	5504.758583512	6047.68981139554	6852.48775522647	4148.64176138286	5904.71019448987
TP53TG3B	3985.20191127009	5504.758583512	6047.68981139554	6852.48775522647	4148.64176138286	5904.71019448987
TP53TG3C	3985.20191127009	5504.758583512	6047.68981139554	6852.48775522647	4148.64176138286	5904.71019448987
TP53TG3D	2851.25792604336	4231.07716622501	4840.02948354842	5009.92389144187	3041.44466766723	4351.38731421944
TP53TG5	3065.92216864544	4286.22259071648	5079.00113852877	6034.57800860555	4074.48530487354	5167.76069722829
TP63	4302.22919548335	5885.43990096928	6823.49421988532	8098.3946198131	5046.75884577359	7211.94923203515
TP73	2675.35250502222	3646.71355508147	4088.12224055668	4737.89182493824	3084.702600631	4014.161307522
TPD52	3347.17207909169	4386.72957406385	5550.97015711496	5577.56413687945	3823.17731336971	5196.40537733387
TPD52L1	4741.49584006723	6166.50367740971	6744.97496182035	7635.03333320191	5388.70250634438	7092.1623879573
TPD52L2	3143.43981180731	4515.69871198746	4676.16320584761	5673.68213371073	3500.80271771111	5377.38767436454
TPD52L3	9283.23467660197	13507.0712310895	16001.7127115234	16778.937861944	11230.5833580235	15490.261782546
TPGS1	4053.7752109902	5610.60222084241	6592.2037966722	7294.08647651736	4522.51389628405	6576.55814605697
TPGS2	1924.02765591494	2874.6776122008	2521.15096004268	3404.93469907045	2374.03655908329	3223.82854279094
TPM1	5556.42490920476	7326.33647639172	8238.54780544753	9580.96938225789	6022.1222390282	7985.35559488564
TPM2	1851.47909244294	2701.23635775181	2860.83209819332	3339.64700310958	1971.32580220626	2736.86898099619
TPM3	6797.70101573252	9623.76601609304	11545.7448163363	13082.0220781596	7798.78734289748	11184.4455503127
TPM4	3565.81158544566	5371.34223393585	5386.25040921779	5987.42578374492	4338.15270579559	5774.5071031009
TPPP	2495.47182024918	3790.80321262371	4351.84453123143	4756.02729603848	3024.9654551096	4525.85945668066
TPPP2	10487.7395934248	15309.0813926981	18300.1079503166	21262.9330914788	11563.2574615306	16093.1020956769
TPPP3	2947.65807202671	4189.27337669115	4755.53593410894	5215.76148842962	3710.91267782087	4540.18179673345
TPRA1	4100.48456007491	5666.63708766439	6283.24758559046	7636.84688031194	4845.9184427275	6482.81192025691
TPRG1	3466.4299916484	4864.36010554647	5591.08325634381	6328.37264042947	4053.8862891765	5079.22259508379
TPRG1L	3223.93890278309	4420.52838262314	4054.83690289871	4776.88308780376	3643.9658768055	5247.18458297557
TPRKB	3675.13133862264	5060.92686058867	7646.23948917481	8578.98460396951	3745.93100450583	4937.30122546981
TPRN	1998.56385126288	2678.11085715861	3689.55165885732	3425.79049083573	2447.16306480777	3123.57216242143
TPT1	2183.41361572578	2778.61784050597	2953.00687940003	3213.6054789629	3234.04546443451	4473.77822012507
TPX2	1159.78319961401	1871.38666338815	2236.94538465534	2298.67096195568	1675.7299269538	1903.56919610677
TRABD	2830.38779134594	3898.42573461514	4550.70308698293	5049.82192786241	3695.46341604809	4895.63623622534
TRABD2A	4221.73010450757	5914.79149787604	7171.71005999954	8155.52135377886	5823.34173755182	7418.97214734362
TRABD2B	2457.70681460622	3499.9555705477	4253.69545865021	4539.30841639059	2791.16662694825	4104.00144058039
TRADD	3228.90798247295	4663.34613885174	4692.37913957842	5458.77680117286	4259.87644614685	5657.32432085083
TRAF1	2401.05930614178	3231.34398673438	4107.75205507293	4470.39362620967	3197.9971869647	3994.63084381366
TRAF3IP1	3622.45909391009	5366.89502228331	6110.84660592607	7202.50234746114	4880.93676941246	6032.30922405107
TRAF3IP2	7793.50458558106	11070.888687829	12254.1250793137	13253.4022800569	9876.19807594347	12611.4714319358
TRAF3IP3	4255.51984639864	5762.69685935922	6647.67935943549	7226.07845989146	5208.46111899532	6551.81955869306
TRAFD1	1014.68607267002	1576.98125199011	1927.13570337724	2068.35047898261	1183.41345179466	1829.35343401505
TRAK1	3512.14552479514	5059.14797592765	5202.75431700074	6580.45568872284	4177.48038335871	5639.09588805637
TRAK2	4547.70173216258	6443.12024219759	7049.66382192029	8149.17393889378	5223.91038076809	7114.29691349342
TRAM1	4249.5569507708	6232.32240986728	7336.42980789671	7997.74275520676	5299.09678806227	7256.2182831074
TRAM1L1	5910.223383123	8638.26391389053	10689.7142093888	11193.2127630694	6957.3175516736	9748.30545229232
TRAM2	1874.33685901631	2445.0769665656	2731.9580985432	3263.47802448856	2020.76343987914	2740.77507373786
TRAPPC1	5786.9902068144	7188.47291516303	6205.58179772185	7063.76599354429	7256.00327928061	7886.40124543003
TRAPPC10	4116.38561508247	5926.35424817264	7229.74603335191	7686.7194258376	5422.69088224448	7192.41876832681
TRAPPC11	1502.64969821456	1782.44243033738	1597.6962075829	1874.30093821002	1669.55022224469	2111.89414232912
TRAPPC13	5445.11752415183	7785.28871893368	8043.10313048146	9150.25194362714	6778.10611510939	8904.58942009178
TRAPPC2	3809.29649024894	5616.82831715596	6148.39929456583	6944.9786578377	4499.85497901731	5943.77112190656
TRAPPC2L	3520.09605229892	5138.30834334284	3367.7933948302	4683.48541163752	5099.28633580103	7883.79718360225
TRAPPC3	4635.15753470417	6615.67205431608	5661.06781244519	7333.07773938288	5569.97384447828	7575.21585701038
TRAPPC3L	5145.97892682208	7373.47691990862	8199.28817641504	9509.33427141193	6079.7994829799	8321.27957066919
TRAPPC4	2687.27829627789	3602.24143855608	3603.35116902512	3890.05855100193	3181.51797440707	4183.42532632767
TRAPPC5	1374.44744221609	2094.63668834557	1882.75525316661	2142.7059104936	1589.21406102626	2283.76222296257
TRAPPC6A	3849.04912776785	6187.85029334189	6171.44298986751	7712.10908537794	4776.91174014243	7110.39082075175
TRAPPC6B	7291.6275369049	9882.59373427077	11962.2382721592	12506.2208707269	8641.28708490621	11918.7909857465
TRAPPC9	2684.29684846397	3700.08009491193	4467.06300773981	4740.61214560328	3455.48488317763	4279.7756139555
TRDN	9469.07825700285	14002.4906091823	15052.6538531729	18232.4958706284	11671.4022939401	15590.5181629155
TRIAP1	3003.31176455317	3980.25442902184	9086.04371043141	10333.5914329179	2446.13311402291	2778.53397024066
TRIM29	1525.50746478793	2095.52613067608	2547.60853612979	2646.87200708033	1496.5184903896	2255.11754285699
TRIM44	2168.50637665619	3386.99639457322	3960.10171110293	4675.32444964241	2553.2479956475	3351.42757235214
TRIM6-TRIM34	1861.41725182266	2543.80506525195	2836.93493269528	3123.8348970167	2140.23773092194	2717.33851728784
TRIP11	2283.78902546101	3262.47446830215	3438.63142112795	4989.97487323161	2383.30611614696	3338.40726321324
TRIP12	1358.54638720853	2035.04405220156	2118.31302736152	3113.86038791156	1173.11394394615	1704.35846628164
TRIP13	482.994545854679	751.578769278985	980.637255615789	908.587102122128	449.058542195365	734.345435433801
TRIP4	6056.31432600497	8769.01193647516	9574.22866274841	11095.2812191281	6811.06454022465	9874.60245093962
TRIP6	1126.98727366092	1652.58385008326	1896.41077630834	1751.88650828338	1418.24223074086	1706.96252810942
TRIQK	10505.6282803083	15028.9070585882	17500.4063763288	19829.3241010047	12544.8005594944	17292.2725673694
TRIT1	3482.33104665596	4967.53541588536	6369.44807542266	7097.31661507974	4047.70658446739	5369.5754888812
TRMT1	2451.74391897838	3621.80916982725	3883.28939343067	3924.51594609239	2955.95875252453	4356.595437875
TRMT10A	6250.10843390963	9316.01896973738	11041.3439302885	13567.1459300911	7564.98851473613	10672.747401154
TRMT10B	2801.56712914473	3459.04122334435	4159.81373705079	4571.95226437103	3282.45315132254	4364.40762335834
TRMT10C	5079.39325897791	7567.3753479593	8107.11339520834	9796.78148835077	6256.9510179744	8256.17802497471
TRMT11	3468.41762352434	4716.7126786822	5180.56409189542	5666.42794527064	3876.734754182	5842.21271062317
TRMT112	1103.13569114958	1302.14357186324	1481.62426087816	1885.18222087016	1311.12734911628	1937.4219998679
TRMT12	5103.24484148926	7332.56257270527	8426.31124864637	8331.43542345121	6437.19240532346	8282.2186432525
TRMT13	6386.26121741187	9452.99308863557	9983.04088680408	12144.4182222771	8471.34520540567	11899.2605220381
TRMT1L	2898.96109106605	4551.27640520777	5420.38921707213	6145.20438231703	3786.09908511505	5028.44338944209
TRMT2B	5213.55841060421	7076.40318151906	8354.61975215227	9151.15871718215	5985.04401077354	7986.65762579953
TRMT44	915.304478872756	1310.1485528378	1777.77841901452	1866.13997621491	1127.79610941267	1731.70111547333
TRMT5	2182.41979978781	3216.22346711575	5554.3840379004	6793.54747415068	1967.20599906685	2606.66588960722
TRMT6	2814.48673633838	3435.91572275115	4779.43309960698	5302.81174971078	3206.23679324351	4312.32638680275
TRMT61A	4216.7610248177	6161.16702342666	6917.37594148474	8014.97145275199	4885.05657255187	6920.29430732385
TRMT61B	2599.8224937363	3864.62692605585	4183.71090254882	4818.59467133432	3078.52289592189	4046.71208036925
TRMU	2763.80212350178	3837.05421381011	4233.21217393761	5293.74401416066	3606.88764855084	4727.67424833357
TRNP1	1270.09676872897	1675.70935067646	2268.5237819206	2304.11160328576	1326.57661088906	1971.27480362903
TRNT1	2464.66352617203	3165.52525427681	5367.47406489791	6145.20438231703	2312.23951199219	3075.39701860752
TRO	11277.823264113	16144.2677410448	20922.8218637259	24080.2785269014	13154.5314241266	17289.6685055416
TROAP	1435.07021443242	1884.72829834576	2673.92212519083	2634.17717731016	1735.4670724752	2300.68862484313
TROVE2	4614.28740000674	6693.05353707025	7799.01065432296	8940.78725241934	5005.56081437952	7822.60173064943
TRPT1	2972.50347047602	4663.34613885174	5568.89303123849	5895.8416546887	3722.24213645424	5085.73274965324
TRRAP	4515.89962214745	6512.49674397719	5644.85187871438	6496.12574810671	5745.06547790308	7894.21343091336
TRUB1	4782.24229352411	6698.3901910533	7244.25502669001	8124.69105290845	6227.0824452137	7856.45453441056
TRUB2	1477.80429976524	2107.97832330319	2329.9736360584	2862.68411317321	1972.35575299111	2489.48310735714
TSACC	6876.21247483236	9690.47419088111	12461.5183370288	12886.158990277	8049.06538361646	10370.6762291316
TSC22D1	3641.34159673157	5074.26849554628	5183.1245024845	6411.79580749059	4593.58050043882	6053.1417186733
TSC22D2	2191.36414322956	2852.44155393811	3360.11216306298	3466.59530081127	3180.48802362222	4149.57252256653
TSC22D3	1125.99345772295	1576.98125199011	1908.35935905736	1886.99576798019	1316.27710304054	1798.1046920817
TSC22D4	2463.66971023405	3651.160766734	3879.87551264524	4151.20933484541	2946.68919546087	4040.2019257998
TSEN15	2717.09277441706	3781.90878931863	4347.57718024963	5036.22032453722	3287.6029052468	4286.28576852495
TSEN2	3331.27102408413	4692.69773575849	6670.72305473717	7479.06828173983	3434.8858674806	4575.33663140847
TSEN34	863.626050098182	1291.47026389714	1832.40051158146	1792.69131825893	1001.1121628759	1436.14009802036
TSEN54	1920.05239216305	2701.23635775181	3704.91412239177	4421.42785423902	1955.87654043348	2348.86376865705
TSFM	5966.87089158744	8475.49596740763	9463.27753722182	11610.328598375	6984.09627207974	9654.55922649226
TSGA10	2307.64060797236	3564.88486067476	4069.3458962368	4650.84156365708	2610.9252395992	3899.58258709971
TSGA13	3241.82758966659	4660.67781186021	5418.68227667941	5649.19924772541	4052.85633839165	5377.38767436454
TSHB	4908.45691764663	7032.82050732418	7721.34486645434	9545.60521361242	6657.60187328174	8702.77462843888
TSKS	1645.75919328261	2472.64967881133	2528.83219180991	3157.38551855215	1978.53545770022	2697.8080535795
TSLP	9083.47767306948	12879.1249457511	15332.5920775785	16928.555498521	11158.4868030839	14418.6903404147
TSN	6237.18882671598	8929.11155596654	9592.15153687193	10566.632236556	6761.62690255176	9644.14297918115
TSNARE1	2589.88433435657	3582.67370728491	3717.71617533714	4559.25743460086	3113.54122260685	3969.89225644975
TSNAX	3656.24883580116	5242.37309601223	5609.00613046733	6729.16655174482	4370.08118012599	6202.87527377062
TSNAXIP1	6384.27358553593	9226.18529435611	10125.5704095959	11096.1879926831	8316.85258767791	10840.7093890458
TSPAN1	11821.440582184	12789.2912703699	12871.1840312809	13310.5290140227	11933.0097932924	11448.7578258323
TSPAN11	3209.0316637135	4392.0662280469	4781.14003999969	5572.12349554938	3754.17061078464	4928.18700907259
TSPAN12	6922.92182391707	10379.7919970246	10330.4032567219	12165.2740140424	8819.46857068557	12412.2607021107
TSPAN13	2679.32776877411	4055.857027115	4425.24296811825	4929.2210450458	3053.80407708545	4416.48885991393
TSPAN14	6612.85125126962	10008.0051028724	10123.8634692032	11924.9790219642	8646.43683883047	12043.7859534799
TSPAN15	2612.74210092994	3688.51734461533	4438.04502106362	4586.46064125122	3311.29177329839	4421.69698356948
TSPAN16	1356.55875533259	1776.21633402383	1924.57529278817	2820.06575608764	1586.1242086717	2252.51348102921
TSPAN18	6784.78140853888	9774.08176994883	12540.0375950938	13935.295993426	7648.41452830912	11008.6713769376
TSPAN19	7982.32961379585	11516.4992954134	13474.5874601062	15001.6616941202	9808.22132414325	12576.3165972608
TSPAN2	3707.92726457574	5197.90097948685	6193.63321497283	6607.6588953732	4490.58542195365	6791.39324684877
TSPAN3	3543.94763481026	5297.51852050371	6232.03937380896	6458.94803235122	4076.54520644324	6179.4387173206
TSPAN31	2075.08767848677	2934.27024834482	3363.52604384841	3621.65357871834	2329.74867533467	3455.59004546331
TSPAN32	4074.64534568762	5873.87715067268	6621.22178334838	7296.8067971824	4700.6953820634	6782.27903045154
TSPAN33	2190.37032729159	3407.4535681749	3584.57482470523	4248.23410523171	2871.50278816669	4092.28316235539
TSPAN4	2254.96836325981	3221.5601210988	3710.88841376628	4386.06368559355	2572.81706055968	3248.56713015485
