SYMBOL,Tumour_GSM508549.ERN.HER2N_RES,Tumour_GSM508559.ERP.HER2N_RES,Tumour_GSM508581.ERN.HER2N_RES,Tumour_GSM508582.ERN.HER2N_RES,Tumour_GSM508585.ERN.HER2N_RES,Tumour_GSM508587.ERN.HER2N_RES,Tumour_GSM508590.ERN.HER2N_RES,Tumour_GSM508592.ERN.HER2N_RES,Tumour_GSM508632.ERN.HER2N_RES,Tumour_GSM508634.ERP.HER2N_RES,Tumour_GSM508668.ERP.HER2N_RES,Tumour_GSM508669.ERN.HER2N_RES,Tumour_GSM508671.ERN.HER2N_RES,Tumour_GSM508672.ERN.HER2N_RES,Tumour_GSM508673.ERP.HER2N_RES,Tumour_GSM508776.ERN.HER2N_RES,Normal_GSM556167,Normal_GSM556168,Normal_GSM556169,Normal_GSM556170,Tumour_GSM508567.ERP.HER2N_NRES,Tumour_GSM508654.ERP.HER2N_NRES,Tumour_GSM508674.ERP.HER2N_NRES,Tumour_GSM508675.ERN.HER2N_NRES,Tumour_GSM508676.ERP.HER2N_NRES,Tumour_GSM508677.ERP.HER2N_NRES
GGH,3.0356103688395066,1.3986455651345835,2.105934526474841,2.0778480284343366,2.764272084143074,2.875149291225848,3.9487402430313114,3.153744828994405,4.290285872325929,1.1113316291584867,0.8488783529731818,1.4427278013060312,2.3381230746680206,3.090531558735726,1.3130236960605721,1.2799676185619329,2.1139878361761753,1.941050658145783,2.3248041045368986,2.5937520421055176,1.6793480847437978,1.736425980916366,1.0789905192183995,1.3818288628992168,1.174761458499278,1.3077558979010693
GGPS1,3.8551767623318565,4.52694198582097,4.540778676944318,4.411908846464636,4.034336678904503,4.2830397947527015,2.316634073656068,5.177928074771815,3.666016643293187,4.884712294722089,6.707274338225653,3.5412822417133407,3.5690865890715493,3.8164279978105067,2.9594425173074974,3.7236668879755386,2.766194061641575,3.261502395185641,2.914213558672429,3.628294374531259,3.9050564014995635,5.560775322759156,3.4984562126267247,3.6333929324454717,2.3524958260559523,5.979546589731888
GGT1,3.4769580532206525,3.066642024667865,2.7126157382063276,3.0216639032329957,3.082454569817204,2.513787708259536,2.8349029590824153,3.4967194571634255,3.8354428609390965,3.5297810313970737,3.469806233301622,3.974850737032724,2.6098020662863703,3.5260721916029207,3.6337398261827736,2.8422855195096153,3.2870256200069874,2.9927382555922883,2.721368623170935,2.8946704224264037,2.502521558925059,3.753028086839622,5.092607507178949,3.2914352738511514,3.556285300692532,3.416438416490404
GH1,2.94106920128735,3.2471081203856436,2.9618081835377192,3.2820685511268284,4.0158704804578385,4.232317476995099,3.4224938311045756,2.928033649954258,3.8155527808186913,2.822605535222925,2.8570813674136764,2.9135117237148336,2.9035363495854414,3.5051742204195144,3.3604595208722996,3.0620087571562995,3.3881022159508625,3.5907159354990403,3.1768095164989667,3.3952496837327386,2.888431657992189,3.3171665229719647,3.458705186477883,3.8533705178688344,2.977360291185794,3.8225513970784424
GH2,3.5019031902558737,3.0347523878777722,2.3272492440680064,3.552276225899736,4.776101991642001,3.8185633376306796,3.473109281259583,2.905149896344835,4.003921715597603,3.4313654703115386,2.7718745648283223,3.147777201699859,3.660481970537035,3.7713982678541242,3.3327040383315665,3.9641678053397342,4.0718289574160735,4.725032423479724,4.350796458415266,3.1791428012048133,3.3898266153439964,3.1412412095159192,3.1437299083152626,3.074363842560086,2.8201041696047273,4.123469537459145
GHR,4.216814417140952,3.7269422450641,2.948038052278595,3.997734201581445,2.8888873303072264,3.4805521754524267,4.519395601780446,9.972803859132394,7.281956131739712,5.126922336936139,3.627058492211538,2.8209454010614454,4.795544452197559,3.2150395205852393,5.970938246027603,7.951880740684232,17.509352600923517,5.04804341230908,7.967672032642181,8.23161898826733,3.8377302314229547,4.977138168211825,2.8810660146602696,2.9638095748893325,12.002135390172981,12.003729900446617
GHRH,3.503453392414258,3.611818084306138,3.1251569560567063,2.6706425542145555,3.2378867652323,3.608410376254544,3.615791018215987,3.2726160349695665,3.790564366532345,4.1456345705186415,3.0889970530756985,3.013901249957744,3.2372858811659855,3.705168718172645,3.423699822661095,3.1263599898070717,3.5183860416000576,3.0063652047455456,3.775168620130845,2.9654321518967848,3.270508591933557,3.3504737174733457,3.239936492200179,3.0201432216001436,3.4281637694189833,8.08205442593521
GIPC1,2.3553927719900716,3.110697136781513,2.600167571179401,3.4073442527067885,2.7315528812711385,5.4695417559107415,3.3657236651194955,2.118093612724215,3.320379829320594,3.0577016959713204,1.7916523110949063,4.024597298503984,3.306732824236817,3.376894194067946,3.0852711715260805,2.3676171677814115,3.0468821535112154,2.237027473529991,2.5715269225416066,2.1333404404367484,2.881231939969471,3.5969914856239686,2.106378651671967,3.46472074953746,3.572762091113587,2.531056881119993
GIT1,3.099700363822524,3.7969819226361525,3.4518712528494735,3.1677091429138504,2.993095653829223,4.17397079009187,3.2012339578168967,3.3210864255363317,3.359872716150418,2.345690470527787,2.598907559627334,4.421365693499587,3.8885620447376987,3.109821803112851,3.819619919411051,3.4677081209776768,3.152692684301055,2.502727199480659,2.7339412607944156,3.2677555220692507,2.7983208745728017,2.8933676857861608,3.4733493035859424,3.0189163780811916,3.549417749891391,3.1119325751074722
GIT2,2.902849010815096,2.619453298095214,2.89782513831306,3.6960892498412714,3.6406729972981453,2.422564996576878,3.349957993719821,2.7318259862327703,3.623437473722995,4.5530555483868165,3.337511167899202,4.821767246407008,4.064621468671443,4.088940129593536,3.3129643745067896,2.2540178276874068,3.1746977585096086,3.133420166725073,3.18964568408504,3.1381874323128236,3.2555300067287822,3.4348345556688624,3.589835891843424,2.875733897746815,3.1779870080226185,3.3660021740439117
GJA1,4.74563865236753,1.9048206305260087,2.7514218309253438,7.543771806658231,4.107047087518567,1.2520294111417078,5.298207969055912,2.6813177061794846,3.5762595474345416,7.477122689990022,1.472941421586226,4.556079429464763,3.135490065358461,19.424493253063204,2.8612972474506297,5.813761293371119,5.315659900952079,4.792801069913577,7.2927950192500175,7.044261070307852,4.857265598145209,14.797468374775093,3.6996460320562794,4.282598500593692,2.7577277129773945,3.9567646938728016
GJA4,11.261820984666057,5.1301053462083805,6.902971143486014,5.100287558922557,9.64299099451844,5.132579393564598,5.281232380881037,6.599893565721297,6.179648747768322,5.669333376019556,7.334571619018838,6.050496757561574,8.074123629973423,4.546150547349364,5.255504696272122,5.252175357985234,9.907151051501563,7.288235338267824,7.303615512052837,7.434915385826684,5.53390649318016,6.161315791784099,5.699243796447118,6.257443206111415,11.255445904205502,9.35087000313013
GJA5,5.2055219857185975,3.0902799644331007,5.232968356699259,4.349392686726763,4.694834127925858,5.143073704253483,3.2382927178857797,3.2942894303822023,4.365104008366647,5.980787209392713,2.5868951880974618,3.3820903403735554,6.26287140094681,3.865188733651491,4.190021989965282,3.077894602213431,4.702830638797522,2.566498778908889,3.594781935952483,3.606694116361024,5.073080457142228,4.275128449317701,2.9863197313208376,4.3901861501302895,3.9567669423749403,4.535173414140837
GK,2.403663435279037,1.8013893147481381,3.01118073606393,2.4434535681615945,6.008596933683098,4.222000308814144,3.4447336250431904,2.06383584108632,2.8570566345171717,2.5265632077496543,2.2321138690404627,2.2848279743607693,1.7509537207272412,2.585600956417557,2.3069030536710624,2.615037839376664,1.5453845874860175,2.3793103064571413,2.3752711439631744,1.811009229670034,1.9756961730512779,2.339387499089425,2.612534623456058,2.250233712423339,2.6749467651241634,2.9130781099359977
GLB1,4.144145931329943,2.565489800770739,2.0958983896203405,4.016280780189525,3.7342322514025903,3.261351225489653,1.9336085559699827,6.550597175478372,3.5539104653005924,4.322569720932155,2.6947876246127778,2.781250852560848,3.092135814632438,3.28047322794956,3.0954905600930633,3.688543119200338,2.5531073545665235,2.5527655815497967,3.055796885274923,2.7326182220030772,2.6232519364972826,3.606129451281254,3.8819346949839284,3.510504760891884,2.8359738706348927,3.1998175717500423
GLCE,2.833285112241749,5.3607935395889,2.5835097796237996,1.875232331228298,3.47020784326483,1.777184404925751,7.784355289910839,5.104455103647088,2.161077248534308,3.7334304561472424,4.005584963342318,6.318649238968148,2.0135498953581497,2.822161687797889,2.5744458937462915,3.6214752180116996,3.987473021553549,4.605453436102828,3.8414741289414254,4.431511309681338,5.341601555700441,3.131101093300438,2.2068564517176386,2.2110146539803686,2.482444864436632,5.754934075341776
GLDC,4.4882565858321355,1.8230247696789945,9.718442031983944,1.6769590045846399,1.7421291421532525,8.42115551494426,2.5536819712915166,2.1366720711610965,1.3639430531728245,1.7725343744622788,1.252028234506064,1.489436309378845,1.2955102977198922,1.1594699775176924,1.899743548976713,3.497096714743756,1.6329122308655586,1.85039207597276,1.4419527097605207,2.0044132128895407,2.3258866412985686,1.7186142772633317,3.806739877297975,2.4052045244527034,2.462694045986775,1.478889219643043
GLG1,4.481352055603143,2.5076479966015666,3.2375066194814757,2.5472537841595826,3.393021809507231,1.9881404318220657,2.8173597230893255,3.4249220941186214,2.8184397680374307,3.6143954672831446,2.3975038734197787,4.399275091296344,2.3580891457113604,4.009998928648713,3.3055032653649343,3.3220541875051572,3.592658671307177,3.3171255698024082,3.8378528335856594,3.5231080201557607,3.1056821750527064,2.508377698340787,2.0359340273350153,3.531447713389956,3.0987372471779335,2.5446407833917797
GLI1,1.8878698411598562,3.2668590365211094,1.7476855280575556,1.8687626866640692,1.3570011186827249,1.5875852750301072,2.510318575356666,2.398570043711865,1.591796918241518,4.266423429727009,2.4389483840443162,2.3436834255597008,4.526517676625497,1.036283732619272,3.1400291565326905,1.6832689943701638,3.2072773550159446,2.320841656172936,2.7234155192973275,2.9098818830497195,4.285844888012215,3.1770400362734432,3.612468388119135,2.165175169932606,4.026625072480576,2.668521711322458
GLI2,3.615612888976993,2.638462269679306,2.678999623839575,3.5954579437451426,1.793826197435751,1.9226633093259033,3.551164618600802,2.3365591705128725,1.6461184628565813,3.7204557211277094,2.607874985194661,1.4574952688838698,3.150994599399604,2.7420963376388117,2.8180080033256627,2.0219941570709015,2.9859328072870017,3.920975904540648,4.144440198299879,3.833902264234448,4.252330046298056,3.2050311424516904,2.919650836125726,3.1173386732495887,2.9153599750627173,2.8099049960392093
GLI3,4.2638119431747326,13.758661469043563,7.601255654826623,4.32078284332175,2.7598366741838465,1.0777661096562132,1.96684520110011,4.771085458720216,2.2862197006369684,3.5635866350808594,3.0461340752688026,1.8524508251545078,5.561449378366311,5.182115470017932,3.1496606607094724,3.2020450124905104,2.9267713963433724,5.646556969824309,4.227133921756362,4.168973220797724,5.992212530123464,4.636012666578666,3.3956639925667482,11.013354173582176,2.6249677169881327,4.538585453060457
GLO1,2.497926925908242,2.5772538450075677,2.434079075063437,2.1406305566096875,3.9197852517944956,3.213914203825823,1.9432321887274877,2.5154744642023776,2.6656339717497337,2.3104924369612903,2.502138995185833,1.745520644277341,2.01470539119381,2.4341884736613792,1.9669351263347197,2.756774074055457,2.330066904186113,2.8043939425202367,2.3828627150647206,2.5014890868344057,2.573958825269976,2.2323806148254364,3.252830571893416,2.311359712761539,2.289424429817174,2.611939968790404
GLRX,2.8187800571753705,2.3038164249682973,2.1687104780758726,2.3141786397946946,4.635907036563527,2.3835342904226398,2.557534751957354,1.4361335455832167,3.5061229675053998,4.782245983562027,3.608685134897705,6.479375176291381,2.6255107658727463,4.415548765456654,3.477358897691344,2.420112801096496,3.5988598852902007,2.246070975881657,3.852448012215205,3.0839595735636314,2.111871219373864,2.3673604825641137,2.250507783075786,3.3359444911842644,3.598793943347445,3.733423949985983
GLS,4.705928664977727,4.2980060752344365,3.8937894625562843,4.828512387067628,5.3850466325811785,2.3884065474817926,4.124639199532467,3.282642262496708,5.127431973598383,3.9509401900458783,3.317435316745755,4.218942123213625,3.8840710825822344,4.70807180334984,4.216475016603944,2.8104661979153356,4.5234337561351685,4.4831510358007565,4.864820199486542,4.384921365616248,3.6591089931379632,2.852794800925738,3.699627377954972,3.4144332229857355,4.714049190858491,3.2187506776896795
GLS2,1.7335183371048652,4.158980805760168,2.8006750719180236,2.0903379914684694,1.8153128221730408,3.127779534971536,1.788029148950526,2.1253403717017054,1.828835920542123,1.52467390339121,2.7076137074032536,2.461272493338834,2.251426959003271,2.19339795790106,2.213058718411396,3.8940382744445308,1.9672580214037936,3.0194698535051074,1.8899826009865683,2.4054552876565194,2.6724748480709675,2.4765312376621282,4.515195878715162,2.2948825858073967,1.8667818258667694,3.1724101426150186
GLUL,3.227436297133105,3.637744944464689,3.9477946408312268,5.026267236175832,4.819823776994215,5.38832279555595,6.787264461737856,3.4443519591504113,4.339686077516098,4.757424775769431,5.667162104262748,3.723355107693149,4.504819036469481,5.154142031508113,5.246505017267205,3.176946121355455,4.163584280424828,3.3467388062166727,4.096853962309626,3.0563435501445495,5.600260735674066,7.4086750727828035,2.582149061189131,4.031009617729164,6.021554629066255,6.0000833425181765
GMDS,2.4734048688072803,1.6109681278856454,3.3076968490887393,2.3780531616111715,4.142170391668936,2.7929158175889373,1.8022320295600878,3.711760230719721,3.5135537729817643,2.105716414469673,1.5084241586128626,3.3843322609904862,2.4205451807018017,1.6301319956431346,1.4939346271935245,2.9077214373590725,1.6787034072006026,1.9017247501293923,1.8153277015363687,2.506329613356212,2.500707385073491,2.8219660749276128,1.4098811569476448,1.5845744223421585,0.8498999872351798,3.003035612962579
GMFG,4.3349757121014045,2.710416584369211,2.973840598149219,3.3030400208665336,7.1458790085330275,4.079566637686091,4.533471117618428,3.2512458289345525,4.038021802280152,7.658662048189294,7.974978649638621,4.017882047115062,6.00767851443679,3.3098684483782232,7.553808215882868,2.4583623197247992,5.1659986147460115,3.655325797570002,6.215853652656836,4.290764474100041,2.9091172685540787,3.9111048834993727,2.6661034112387614,3.5065018921702635,6.059826577420981,4.5646118533236395
GMNN,1.7147587203117725,1.719643593566604,1.7063304671308483,2.516702567980073,1.641597492681967,2.435933293794088,3.8644350502283062,2.328725067573488,2.6955722868732606,1.8345839320606834,1.9629211401347642,2.469715410850267,1.8487566323058082,2.129669515467643,1.9620965945568176,1.5904421961017114,1.6312205461252716,2.0729850114996773,1.6287854001462727,1.852102958085257,1.7880480687870872,1.923942413816198,2.2043426912051,2.1537486064163787,1.753437421427059,1.6732483048925297
GMPPA,2.394968617386252,2.352404421182865,2.6340082339139474,3.2576509380289846,3.7375455308495544,2.8602377122907607,2.3478523263790154,2.2220613362312607,2.8209874006863225,2.875652003917826,2.4966686779506193,2.4088413823959987,2.55793888944691,2.2090042853186147,2.13117727296166,3.102323482557966,2.924740074390537,2.6272634140907547,2.786874337720677,3.4088453347080487,2.5854174180391696,3.01636000983242,2.584657262418369,2.6351463831852464,2.3886359948346,2.621230162272421
GMPPB,2.581906948614309,3.4192569722406656,2.163950243578801,4.053633330234044,3.786680016406229,3.56498843001045,2.9273508595655455,4.0397042908276575,3.8798275707223935,3.484971895179154,4.070100615812328,4.84729809206988,2.339151164752179,2.4498761483505214,1.649633305826642,5.331345583155862,2.64533276175375,2.9001229638294084,2.5703178398334883,3.557272409528386,3.0048717018610316,3.7209241879154047,1.9842850604035545,2.5913532880227756,2.618041077688429,2.8538654538666823
GNA11,4.391497404132559,3.928619490329297,3.929670714555422,3.490700062892041,2.9941797854766827,3.0790258635812333,2.8173053656233127,4.028931882803527,4.182029588754572,3.118377932019922,3.068871708988321,3.6699702255856144,3.9982986657162027,3.7002879748753346,3.260250688127801,4.314994079862673,4.069287578042975,3.8176364707242882,3.7759113034160734,3.3591954347593997,3.9648433425413265,3.6709485401647415,2.84310323272422,3.3410432229354825,3.8520542860888947,4.289470971329604
GNA12,3.1462904953300264,3.126088140368589,2.881107950283244,3.406734268537606,4.107905892302914,2.534423777009276,2.6970308293920433,2.943764871027647,3.412392813111478,3.558375290304389,2.9862502208989627,3.9301545622703724,3.4397361075560005,3.431349648302493,3.8949953312348615,3.526463253518197,4.147914201012716,2.484384564472136,3.3022119212899597,2.6913636894657147,3.395540207715987,3.6218907109944305,2.763519305613981,3.576442300299056,3.739501928962563,3.129308146967218
GNA13,1.9925882026744135,2.2269353361456568,2.045566796756824,2.8064326870274923,3.1055206916056575,2.8519260562148343,2.0185848998374634,1.5362510891292307,3.976415021389655,3.170584340818011,5.248633632690503,2.2389303335362416,3.71583149084069,2.8241504682795333,2.310272729041543,3.266996720832503,2.900471129623858,3.091621434187208,3.050741932407176,2.6838070765892,2.8922841815469362,2.336913652333059,1.7866376874801573,2.4386610598746885,2.3127711199963956,2.397387876572517
