SYMBOL	Normal_A1209_16.CEL	Normal_A1209_17.CEL	Normal_A1209_18.CEL	Normal_A1209_19.CEL	Tumour_A1209_03.CEL	Tumour_A1209_07.CEL	Tumour_A1209_11.CEL
TFAP2A-AS1	89.52593663	99.88285061	81.16983828	88.79250642	74.18394008	101.7007026	103.9738556
TFAP2B	209.5697389	154.238224	162.1979391	154.0590544	38.16045346	39.09352644	43.04036082
TFAP2C	817.950425	830.4178089	839.3014658	985.6156021	491.980055	443.2235332	315.1783582
TFAP2D	18.41861061	15.88576583	15.20292136	20.12700311	15.43233264	19.31955953	16.55650474
TFAP2E	173.6683375	133.2535979	162.2728077	180.399533	123.47185	144.167975	123.2993241
TFAP4	130.3699929	140.828721	131.6117059	139.1572093	96.62444201	109.8159244	93.4328737
TFB1M	241.5798416	229.2768391	269.4310128	206.8608827	183.1860429	155.2245564	200.5410774
TFB2M	339.1184052	309.8381611	324.519367	368.4349293	378.1321065	411.2000608	426.4599422
TFCP2	185.8026514	212.4787149	174.7823403	163.109722	217.6380589	198.7781601	196.5774655
TFCP2L1	156.2959091	161.6918622	136.6505924	145.359654	212.7739382	292.468756	210.5502541
TFDP1	1379.333569	1321.889364	1159.892915	1205.671145	1531.394165	1417.847254	1299.049832
TFDP2	258.4377578	228.3906036	219.9919665	236.7792905	260.5834302	275.8188308	278.3129486
TFDP3	17.49030224	15.38650475	19.28756502	16.74116394	23.22357867	28.69213535	26.98362026
TFE3	296.390077	282.8468401	287.5202764	246.3290531	286.2542854	285.41707	247.2766363
TFEB	101.7736524	86.85921888	100.645834	100.6453371	101.7661687	86.13523006	88.04207975
TFEC	14.09700562	13.56391915	13.03470635	14.58212797	12.92593888	11.91982234	12.66767778
TFF1	89.7782869	108.6685019	92.90015027	107.3911574	85.43206918	112.6322963	94.1896689
TFF2	54.75621834	45.08489241	48.58304464	53.96039494	51.88040488	57.4082761	53.5636132
TFF3	94.91802446	88.94072117	77.03035465	96.82284768	90.96978913	98.79862164	109.872283
TFG	366.0504113	448.8378162	428.1517149	424.5754495	681.708655	636.0646798	561.8793624
TFIP11	153.2907263	154.0595343	131.2294524	132.5049249	160.9177165	126.732579	147.4910453
TFPI	20.86087117	13.44233823	16.59880533	16.98303934	16.48225034	17.01858032	18.45076421
TFPI2	19.4484922	14.13360725	17.96935229	16.46531638	202.5462374	145.181571	194.2636753
TFPT	107.7648081	100.0152016	95.88336633	100.0083945	129.6925589	107.8549342	137.0937623
TFR2	58.32958989	59.769136	71.04907672	85.05963182	64.28923951	78.22217092	60.18680743
TFRC	278.2525986	428.575101	294.2564235	231.3727924	143.6174548	133.7368428	136.3496358
TG	33.72580365	33.77977793	36.5109195	56.73993939	35.42969194	44.74931745	37.89455724
TGDS	57.62281097	66.89522729	59.75918435	73.11584771	82.04272969	72.95806554	62.75543597
TGFA	203.6777805	262.9104264	183.4234627	175.146205	544.9382929	590.0829919	469.3372147
TGFB1	150.5563884	161.358709	130.0415079	122.2956473	169.4965848	166.5481726	130.2507979
TGFB1I1	90.73513331	83.92512563	102.4831373	97.17707932	103.1767047	111.6114828	102.2025775
TGFB2	221.0678557	117.7113998	168.16147	91.23063161	45.46463888	54.46782081	41.47018792
TGFB3	60.98026004	48.70235766	48.81010917	53.95638035	48.93090717	53.21815123	47.79570395
TGFBI	1528.539831	1320.664121	1386.175436	1250.905907	464.0112766	214.8406063	284.5461459
TGFBR1	163.4427267	159.8798364	143.6893705	124.0631262	223.8036763	159.2887638	147.3967045
TGFBR2	579.1691233	394.3944122	475.6676275	653.9012597	561.9564513	584.1552277	472.5600265
TGFBR3	381.1007327	287.4889467	393.2908434	312.7914792	121.0585846	86.36269982	117.9502707
TGFBRAP1	399.1178719	358.3113298	351.646657	346.1499306	406.7022411	334.097916	256.4550574
TGIF1	240.5696089	179.1254062	249.1680558	234.5642065	254.8710175	298.8578268	229.7313649
TGIF2	140.1427369	131.5129695	148.7237154	143.2064415	151.2879576	153.336344	160.6072876
TGM1	463.5997367	586.5837173	422.1969578	450.9216442	1090.835155	1100.370522	915.1563609
TGM2	72.03992601	68.71918395	73.45233755	72.48998857	79.18747581	81.87167873	74.44847224
TGM3	1027.576674	1188.145938	865.8459164	751.286862	664.3324962	369.9139149	699.7161466
TGM4	42.73064357	36.35206743	41.99102233	41.63388765	72.06108182	75.95234759	79.73668644
TGM5	483.4141118	527.1538634	365.1968146	358.7584628	389.8236545	384.6503091	413.54288
TGM6	48.89869635	49.20874003	53.89072128	62.9124381	50.83976843	59.50739722	53.33949066
TGM7	37.01920448	39.50027072	41.25532939	41.6392684	42.31839982	42.09186598	38.39818234
TGOLN2	243.162325	245.949527	265.8084885	235.8640235	228.0257987	186.3659399	191.5187091
TGS1	221.6028512	201.7345758	192.8593426	204.669643	200.9071251	189.7586822	203.9302665
TH	76.43875103	76.10460141	92.02228233	86.98466308	89.85135477	97.15374433	80.04513542
THADA	351.5295579	339.793505	338.3641194	330.0460761	242.1005364	211.8073711	289.882249
THAP1	146.4893034	177.9916398	163.2218645	117.535855	206.2204904	169.6815175	227.8519708
THAP10	95.63243114	128.3840895	73.93928756	69.33020335	88.30524746	58.77094545	60.66601579
THAP11	236.3398656	213.4892867	241.2778872	291.1459683	255.2771912	238.7181009	235.7339291
THAP2	41.70686674	62.31880397	49.37478034	38.99503339	38.63839849	40.82592925	53.80463413
THAP3	141.6674881	157.4410091	155.7108532	124.5748997	119.0383957	125.5383851	129.9667797
THAP4	196.2692885	201.7172385	186.7119042	233.5149513	231.0392726	224.0673826	234.1640445
THAP5	214.54984	209.2950202	218.8815771	260.1746273	158.4570339	188.0752447	173.0143267
THAP6	112.249166	136.7668659	127.2682415	93.82285954	133.5560318	99.98165938	104.9857311
THAP7	221.1698673	214.1128845	206.9820218	171.4838334	193.6461295	196.4686705	217.1200163
THAP8	150.0682105	146.7321374	153.1520058	183.301207	175.2577134	192.445396	161.7785176
THAP9	58.09772242	59.78037366	53.43410851	41.78438021	56.81093968	48.62969213	64.12216062
THBD	771.4795884	701.1265727	593.032434	408.0707425	545.9186718	439.0070424	423.1486625
THBS1	97.33439548	82.67679826	60.63956411	69.50355152	249.9905376	358.0581863	226.6579807
THBS2	625.1349067	603.6875649	627.6906063	331.1823858	976.4641445	1334.130364	910.2634695
THBS3	90.83513279	86.56657617	86.47919251	78.92030713	86.91628116	66.95673523	64.3619966
THBS4	29.76088822	34.09309552	32.50444522	34.62437393	36.6628046	40.45387859	38.59075956
THEG	62.04379424	55.88190464	56.70695737	59.48830157	62.73379468	94.70989693	81.25688829
THEGL	48.33066393	32.49293235	35.59398509	28.60110134	158.0056051	96.04975052	119.0702525
THEM4	268.7126694	245.8659314	193.7789668	214.7627267	267.9611303	242.0052279	328.4313469
THEM5	715.5734166	761.9087033	815.5877474	603.9930871	1349.427411	1155.053329	1056.293063
THEM6	128.4155056	174.2324461	178.8401329	164.4928699	149.3563275	153.8186584	141.0242003
THEMIS	17.62466791	24.78114429	19.90865575	17.17205046	15.65641159	15.58351738	20.79525318
THEMIS2	38.94570422	54.72033722	55.4437497	52.69626907	54.56502005	56.16696897	43.49167791
THG1L	108.0024379	116.0806205	100.9392939	90.47049978	109.2747958	108.6634974	151.5269153
THNSL1	51.78452508	38.26139601	50.06485695	36.58371981	36.76060377	34.64161525	44.67238638
THNSL2	138.119379	187.3070429	255.9820353	150.6442179	181.0536251	125.2923026	134.3391957
THOC1	238.3284122	208.8241786	218.6742672	204.7073836	270.3220273	213.9872733	273.1219305
THOC2	410.4118652	387.9005277	376.1769063	369.7005815	383.4174654	300.4942394	335.9759067
THOC3	19.09851995	16.96778824	12.13772626	22.36684529	11.9084572	16.94636481	11.35251718
THOC5	185.6344032	199.4202547	152.3148331	140.055346	231.9983039	250.657208	270.1770372
THOC6	433.0703594	467.8614044	426.5835055	413.1510905	322.2635635	365.8800904	335.0928211
THOC7	400.6110261	342.1332105	329.3278416	302.2596973	466.5579753	518.0642481	567.9761921
THOP1	138.5808084	136.8405111	140.1645103	132.6297892	199.3463634	217.8930606	201.6950857
THPO	55.65461753	55.10314834	68.79397354	69.04643624	62.3834253	68.72465449	74.99781965
THRA	404.9417977	389.7843462	350.9250548	300.0722523	205.0321527	193.1245911	120.3318012
THRAP3	655.7981398	608.6985028	541.1086208	571.9705329	619.3909405	528.2965701	488.3841417
THRB	245.3371533	255.2906163	252.6416044	277.316351	297.783923	279.9690066	251.6684686
THRSP	33.54505172	33.19862458	41.84827923	39.90384594	586.4985596	571.9222746	731.5679963
THSD1	79.55138681	87.30876186	83.46853665	81.97251824	93.66498116	96.96878844	107.5079548
THSD4	115.0325559	95.45004574	96.60256119	75.40244422	100.0191564	87.33263415	80.08283161
THSD7A	46.09277057	35.07136437	27.40994357	41.95618742	31.41169162	33.02423202	31.6441748
THSD7B	19.02913476	18.80555018	20.58913365	24.07532636	22.11424765	18.23376601	21.13910823
THTPA	59.50143225	49.78610452	52.19628528	51.41281059	66.12056644	56.28043073	60.74537972
THUMPD1	228.6191656	229.5940746	215.7844188	200.5696333	266.8323233	252.3137515	268.2384991
THUMPD2	185.2192622	189.2911297	203.3434114	169.2154837	251.8298852	184.0455196	209.155887
THUMPD3	263.1831428	275.11973	258.150197	267.0584059	409.1007547	367.8960374	428.7894469
THUMPD3-AS1	35.82882221	46.67800308	54.68406555	50.20853651	61.22146437	63.97163171	50.62562313
THY1	67.31744207	47.08961762	54.63012997	59.89381996	55.43701592	59.43648709	60.52876397
THYN1	97.96172909	133.8467579	122.1599428	77.24713051	133.8709016	116.7321467	162.5275263
TIA1	594.8543707	687.6804064	549.3004953	517.0085053	332.4631955	284.7645876	336.6002215
TIAF1	211.8325596	210.5161528	222.4054805	243.9682168	237.652036	136.4465907	270.7088527
TIAL1	232.5283721	262.1723512	267.7120788	244.8013079	245.9966631	250.9435526	212.3985788
TIAM1	919.7894312	953.3109898	768.9612472	819.7408204	1033.159508	928.1243162	747.037262
TIAM2	29.71177076	41.00235151	32.08456471	37.45079022	31.82240602	31.84197919	31.71637249
TICAM1	207.6491699	204.9148666	206.457441	264.3570502	187.59677	204.5913093	172.1166355
TICAM2	124.8395026	107.9798736	203.6610729	131.9599383	90.50598322	167.4893906	170.0561108
TICRR	64.27024383	59.03096233	62.42776552	44.13041779	88.15193994	71.23566027	71.99517209
TIE1	54.7166895	40.15389859	57.01073583	55.10238168	53.00431664	72.08413469	55.2751745
TIFA	109.1060006	200.380935	108.9683355	112.6772652	172.4075198	124.4575479	153.5994627
TIFAB	16.32130022	43.00129379	26.64074473	28.01211873	37.8207057	32.88936661	31.95165189
TIGD1	149.3996088	168.1303916	204.4333577	165.7455994	156.888526	118.7972174	124.742292
TIGD2	33.50247464	31.37783413	27.41495376	27.33314087	27.20751109	24.790366	31.94982269
TIGD3	46.28122617	55.21809802	59.10617058	72.00761555	67.10645727	79.80502688	49.40084505
TIGD4	27.95544497	26.29191926	30.13137434	32.61902361	24.42797383	24.4084104	27.50316738
TIGD5	169.8890112	139.9245904	160.4677133	185.060063	150.0907717	178.1841584	174.0020682
TIGD6	41.54566199	48.73635835	49.56833977	33.36264375	61.51714913	45.25705437	39.72733167
TIGD7	20.28598322	29.69168975	23.45984937	21.68280944	17.15557155	17.97986532	23.36882174
TIGIT	36.56402531	35.26617567	47.12805959	39.14960869	37.21507576	39.39200171	45.98636858
TIMD4	19.10950448	18.27807389	22.89401143	22.88932173	21.27118234	20.66925701	14.95681361
TIMELESS	66.88895501	80.56508409	63.33109665	70.042063	72.03930665	74.04576564	79.16771162
TIMM10	146.4681707	169.830778	156.9249433	154.234155	276.7308676	286.26236	395.2280228
TIMM10B	681.3721701	526.8464658	593.8942855	580.8561831	685.8523598	701.1602578	573.8568988
TIMM13	105.5371634	84.69424811	96.08358081	77.7430756	145.2965937	175.3294533	175.7981711
TIMM17A	127.3749842	121.818375	135.5030081	118.731727	284.5395274	242.792138	251.7998406
TIMM17B	201.292539	193.5640783	189.2312291	182.4742836	230.5141779	242.6746374	252.5329599
TIMM21	94.0949214	93.96386215	77.44511155	69.04324495	140.9330838	130.9226271	152.8311795
TIMM22	420.0113951	397.4682006	403.8503135	363.0977911	785.6106689	787.3006437	883.754429
TIMM23	426.1456476	439.8629872	375.2934748	353.297818	801.6225547	816.368307	953.2147015
TIMM44	212.0310878	203.2078566	189.2394424	204.6487076	274.2911364	262.2491059	265.7493344
TIMM50	427.5498566	397.6024153	392.4483125	418.9466234	693.3020225	777.6144892	730.673916
TIMM8A	109.869779	110.8284361	98.08013091	92.04219293	196.2315942	198.6780809	180.517503
TIMM8B	245.3040784	189.4932017	257.5250917	209.6965502	354.9928856	423.2876036	506.7701721
TIMM9	78.78679701	76.91487746	83.71428444	69.0203965	117.3766522	95.372474	139.7475764
TIMMDC1	814.3250452	901.6271595	770.7882608	653.9017982	1411.28926	1267.237302	1410.698069
TIMP1	285.7414477	295.0684774	213.3433784	229.8627308	833.7652362	740.2925875	843.2846482
TIMP2	497.2467734	609.2720301	436.0705963	429.5256321	281.8495843	316.0776082	299.8429916
TIMP3	394.5608471	403.8205837	300.9312007	185.3377674	215.4241493	116.2316349	204.6414059
TIMP4	48.63616696	37.25796037	39.09845283	50.29697586	37.25364163	38.38958238	40.4804699
TINAG	15.71727319	13.56590797	15.4120977	16.27189754	14.95488188	17.54749806	15.76836664
TINAGL1	111.61576	79.72928164	93.33610096	113.0379948	245.2411942	257.5983364	242.8465745
TINCR	549.6051211	583.7259855	477.8544747	427.6844798	359.006047	356.7380776	346.7865076
TINF2	319.784816	322.2430464	305.4352677	276.2521244	357.4646362	364.5509366	318.8646699
TIPARP	1476.487789	1865.106883	2050.668495	1937.560003	1200.078777	1076.517419	961.5645396
TIPIN	58.40639239	65.11483478	47.86526627	46.22553706	88.09569321	76.96695144	84.35886261
TIPRL	287.4294966	275.0770246	284.5498679	291.6262743	307.5718334	368.7027596	367.5030424
TIRAP	107.3089881	91.76058106	74.5854269	82.55230372	66.59090843	61.56541614	47.08149481
TJAP1	149.2847815	118.3129125	139.7584686	128.360486	124.8305392	121.8025113	121.8995247
TJP1	813.5260806	908.656681	762.4351881	837.5204621	943.3507375	782.0016978	714.7536063
TJP2	412.9413225	423.1939581	356.7120406	326.3218459	362.9872803	367.0736903	314.1068824
TJP3	162.3747543	165.4749474	138.9112298	146.2029115	211.0147801	199.5092687	193.9545184
TK1	169.4059187	154.1958806	134.3564964	126.164029	161.9693302	166.7578634	203.2659467
TK2	152.6708431	143.9399741	140.9802612	138.6443134	110.4138481	127.210427	90.44307578
TKT	296.7680644	253.4799976	329.6683514	285.5075949	550.2307972	621.9098286	611.1856726
TKTL1	34.96473252	42.19524241	42.78694308	35.8160378	48.59715498	60.82162832	35.02589782
TKTL2	28.39207246	36.1822527	33.74177232	36.63120227	29.09347987	30.30812547	28.28683143
TLCD1	171.5547242	199.9523414	175.6663254	167.7998735	360.3358908	333.4386576	473.8734933
TLCD2	179.5771363	183.6189099	186.1928587	199.0419013	166.5826475	173.1677174	194.7260722
TLDC1	82.90103085	95.05078167	74.84170051	85.8147647	148.5780363	138.8881368	142.5686512
TLDC2	56.70644843	54.73402516	58.33875706	82.6901178	55.73553309	73.33679786	41.14540897
TLE1	243.1723524	190.8011253	154.6342822	187.7203642	156.5179392	123.7348672	123.9259849
TLE2	151.1848108	120.7152865	127.2037712	132.3750301	78.93225997	111.1680607	90.40739706
TLE3	434.7340092	452.3717458	442.1180591	368.5538449	550.6613963	502.7421239	422.5410126
TLE4	368.0091922	386.2596623	399.379856	357.5177392	267.074637	263.0991609	193.2224495
TLE6	36.21464023	40.78398807	43.08984101	36.79324111	35.29443595	40.14430933	33.83971049
TLK1	624.1698524	564.8833797	534.2529147	563.5830559	420.43493	425.5202529	404.2907943
TLK2	163.7845857	179.9952565	138.218566	148.9032049	106.6761127	114.5418549	117.7592369
TLL1	66.74287977	55.14170432	61.95025228	33.30284441	48.45870377	43.73632871	36.4696686
TLL2	32.31215912	38.43208402	42.92732512	38.69210673	51.523665	53.62317549	55.68905585
TLN1	326.8793434	303.2368355	291.7754016	282.3793072	161.4233099	150.7579302	126.6440014
TLN2	49.78178367	42.09558228	43.83360565	42.17170407	53.84860192	56.5616144	39.68813529
TLR1	22.19694507	28.32825344	27.68386766	18.21637183	19.62826182	23.71370606	20.09582155
TLR10	25.02233296	22.45834407	21.8299386	20.27009714	26.87700723	35.64357741	31.68377998
TLR2	32.37581218	45.36806481	36.80222306	34.43391201	86.40420931	92.65184606	66.08161609
TLR3	176.6457941	179.3030142	220.9666779	127.9893458	113.3723625	80.10473562	81.63842387
TLR4	60.32687022	38.90514283	37.64779379	48.61363389	48.84654368	50.31026627	51.95893875
TLR5	65.49189855	70.97234455	75.96753215	57.88486306	234.5133091	291.5945851	277.8504166
TLR6	42.64751555	55.03219362	43.23005168	37.0851715	52.13057605	76.69251152	34.04730485
TLR7	15.73803799	13.93547877	17.16737474	18.32813803	14.35503143	13.92444089	15.37316504
TLR8	14.4204914	17.83371951	20.62327344	15.51941316	18.83261322	19.96877845	25.41342164
TLR9	76.95958126	74.52500893	83.97057057	86.27730627	75.37789651	82.72726768	70.4661337
TLX1	67.54876952	66.01590976	85.93211773	79.60063418	63.55189767	78.54337454	67.61194226
TLX2	135.0035941	150.2110052	165.3379716	152.5391332	148.5596988	158.5720108	139.8162568
TLX3	59.47424809	41.29265961	49.91360708	58.99024963	45.63260893	56.17352781	44.77481011
TM2D1	172.5805029	179.9123103	207.3268781	180.1339881	212.5052056	211.9550659	191.6346807
TM2D2	166.7954791	176.6559397	146.5610679	148.7089725	138.5271837	154.5134956	162.3455875
TM2D3	190.4321933	181.7119125	190.1807946	194.0945946	183.1712735	189.9329489	208.8192595
TM4SF1	66.1829045	80.05726249	63.45698141	144.4976722	403.5735599	1384.257639	603.555897
TM4SF18	31.01302836	17.24409215	21.61818315	23.43910565	19.07688326	17.93692693	21.03956743
TM4SF20	12.46422696	9.499279154	11.07476446	11.50660254	11.99718262	11.48832707	13.2523488
TM4SF4	24.64907635	23.17731133	25.57854844	22.06002063	25.4060919	22.75007954	29.35432504
TM4SF5	85.12458569	76.05852157	87.03497876	101.7780325	81.8456176	92.00058931	86.27538345
TM6SF1	37.20107572	48.34686264	33.20783262	33.9197958	20.81435876	18.5570082	27.22047436
TM6SF2	62.37270361	61.85905009	65.45874094	68.94820113	63.85721177	74.85101033	72.59755237
TM7SF2	373.1495833	432.9310608	362.6835988	357.868695	811.5963015	831.1675865	924.4347117
TM7SF3	688.858638	793.410059	625.4135199	612.1119824	874.1397536	878.6696915	1071.206359
TM9SF1	435.5303513	446.249799	375.4040383	356.474546	465.8433206	447.7991837	414.9001885
TM9SF2	2609.594609	2890.045652	2627.897751	2829.124703	2570.364952	2530.300005	2426.030154
TM9SF3	1071.809184	1141.441411	1080.867863	1091.283319	1213.877725	1206.37076	992.9106174
TM9SF4	700.0594292	874.3096323	734.0345995	681.0802792	931.669441	767.7601216	710.5986698
TMA16	208.4745689	170.8649122	153.6291732	184.7385092	131.9522938	139.7251004	172.1195238
TMA7	950.4239015	1049.618011	1264.834355	1038.490473	1450.53222	1180.043144	1779.306835
TMBIM1	2351.807943	2790.723074	2292.6671	2035.727943	2280.469385	2249.544184	1818.716542
TMBIM4	555.3718041	529.3745703	484.8063119	430.1510396	479.4574463	522.1450238	454.5382411
TMBIM6	3553.16961	3616.599059	3883.985634	3769.495596	3880.345504	3743.629271	3536.071889
TMC1	16.03519776	16.78442262	18.16011959	19.36935523	17.63452602	19.42801119	15.74807958
TMC2	27.84991904	25.09250784	28.54902713	32.37696776	27.01022319	28.86228245	34.25413987
TMC3	25.45028796	20.94239251	26.32213352	27.20361694	30.1310322	27.66012222	26.76040188
TMC4	62.9504652	68.45018654	81.81155277	88.64176747	72.57418303	77.86151448	84.83397471
TMC5	83.15283326	110.1352722	54.90247834	87.42264589	40.00634631	104.462688	48.95697117
TMC6	133.5104885	144.2293565	142.4106725	150.8335936	128.2577153	145.9421387	140.1507581
TMC7	54.67884712	64.49272187	52.92237536	52.02488523	177.1891841	137.1322182	152.2122776
